anio,prov_id,prov_nombre,sexo,grupo_edad,proyeccion
2010,86,Santiago del Estero,Varón,80+,5538
2010,90,Tucumán,Mujer,20 a 24,16936
2010,90,Tucumán,Mujer,25 a 29,64145
2010,90,Tucumán,Mujer,30 a 34,59743
2010,90,Tucumán,Mujer,35 a 39,58606
2010,90,Tucumán,Mujer,40 a 44,47632
2010,90,Tucumán,Mujer,45 a 49,39744
2010,90,Tucumán,Mujer,50 a 54,38087
2010,90,Tucumán,Mujer,55 a 59,37567
2010,90,Tucumán,Mujer,60 a 64,34092
2010,90,Tucumán,Mujer,65 a 69,27793
2010,90,Tucumán,Mujer,70 a 74,21092
2010,90,Tucumán,Mujer,75 a 79,16786
2010,90,Tucumán,Mujer,80+,13914
2010,90,Tucumán,Varón,20 a 24,9437
2010,90,Tucumán,Varón,25 a 29,63837
2010,90,Tucumán,Varón,30 a 34,58760
2010,90,Tucumán,Varón,35 a 39,57210
2010,90,Tucumán,Varón,40 a 44,45885
2010,90,Tucumán,Varón,45 a 49,37992
2010,90,Tucumán,Varón,50 a 54,35635
2010,90,Tucumán,Varón,55 a 59,34879
2010,90,Tucumán,Varón,60 a 64,32454
2010,90,Tucumán,Varón,65 a 69,25794
2010,90,Tucumán,Varón,70 a 74,18363
2010,90,Tucumán,Varón,75 a 79,13076
2010,90,Tucumán,Varón,80+,9580
2010,94,Tierra del Fuego,Mujer,20 a 24,532
2010,94,Tierra del Fuego,Mujer,25 a 29,5334
2010,94,Tierra del Fuego,Mujer,30 a 34,5613
2010,94,Tierra del Fuego,Mujer,35 a 39,5685
2010,94,Tierra del Fuego,Mujer,40 a 44,4899
2010,94,Tierra del Fuego,Mujer,45 a 49,4322
2010,94,Tierra del Fuego,Mujer,50 a 54,4343
2010,94,Tierra del Fuego,Mujer,55 a 59,3463
2010,94,Tierra del Fuego,Mujer,60 a 64,2447
2010,94,Tierra del Fuego,Mujer,65 a 69,1631
2010,94,Tierra del Fuego,Mujer,70 a 74,1046
2010,94,Tierra del Fuego,Mujer,75 a 79,713
2010,94,Tierra del Fuego,Mujer,80+,480
2010,94,Tierra del Fuego,Varón,20 a 24,268
2010,94,Tierra del Fuego,Varón,25 a 29,5718
2010,94,Tierra del Fuego,Varón,30 a 34,5861
2010,94,Tierra del Fuego,Varón,35 a 39,5951
2010,94,Tierra del Fuego,Varón,40 a 44,5032
2010,94,Tierra del Fuego,Varón,45 a 49,4384
2010,94,Tierra del Fuego,Varón,50 a 54,4548
2010,94,Tierra del Fuego,Varón,55 a 59,3888
2010,94,Tierra del Fuego,Varón,60 a 64,2689
2010,94,Tierra del Fuego,Varón,65 a 69,1742
2010,94,Tierra del Fuego,Varón,70 a 74,1024
2010,94,Tierra del Fuego,Varón,75 a 79,631
2010,94,Tierra del Fuego,Varón,80+,358
2013,2,CABA,Mujer,20 a 24,101073
2013,2,CABA,Mujer,25 a 29,107904
2013,2,CABA,Mujer,30 a 34,123291
2013,2,CABA,Mujer,35 a 39,122399
2013,2,CABA,Mujer,40 a 44,117873
2013,2,CABA,Mujer,45 a 49,103449
2013,2,CABA,Mujer,50 a 54,90235
2013,2,CABA,Mujer,55 a 59,90183
2013,2,CABA,Mujer,60 a 64,89792
2013,2,CABA,Mujer,65 a 69,84693
2013,2,CABA,Mujer,70 a 74,77973
2013,2,CABA,Mujer,75 a 79,67500
2013,2,CABA,Mujer,80+,56207
2013,2,CABA,Varón,20 a 24,43536
2013,2,CABA,Varón,25 a 29,104110
2013,2,CABA,Varón,30 a 34,117246
2013,2,CABA,Varón,35 a 39,116349
2013,2,CABA,Varón,40 a 44,111330
2013,2,CABA,Varón,45 a 49,94699
2013,2,CABA,Varón,50 a 54,79438
2013,2,CABA,Varón,55 a 59,75821
2013,2,CABA,Varón,60 a 64,71739
2013,2,CABA,Varón,65 a 69,64174
2013,2,CABA,Varón,70 a 74,55541
2013,2,CABA,Varón,75 a 79,44250
2013,2,CABA,Varón,80+,32565
2013,6,Buenos Aires,Mujer,20 a 24,291747
2013,6,Buenos Aires,Mujer,25 a 29,650938
2013,6,Buenos Aires,Mujer,30 a 34,625637
2013,6,Buenos Aires,Mujer,35 a 39,608207
2013,6,Buenos Aires,Mujer,40 a 44,587668
2013,6,Buenos Aires,Mujer,45 a 49,511706
2013,6,Buenos Aires,Mujer,50 a 54,461300
2013,6,Buenos Aires,Mujer,55 a 59,435514
2013,6,Buenos Aires,Mujer,60 a 64,403317
2013,6,Buenos Aires,Mujer,65 a 69,367645
2013,6,Buenos Aires,Mujer,70 a 74,313977
2013,6,Buenos Aires,Mujer,75 a 79,250172
2013,6,Buenos Aires,Mujer,80+,202198
2013,6,Buenos Aires,Varón,20 a 24,140751
2013,6,Buenos Aires,Varón,25 a 29,660503
2013,6,Buenos Aires,Varón,30 a 34,628689
2013,6,Buenos Aires,Varón,35 a 39,603247
2013,6,Buenos Aires,Varón,40 a 44,575077
2013,6,Buenos Aires,Varón,45 a 49,495245
2013,6,Buenos Aires,Varón,50 a 54,439763
2013,6,Buenos Aires,Varón,55 a 59,408022
2013,6,Buenos Aires,Varón,60 a 64,368409
2013,6,Buenos Aires,Varón,65 a 69,322774
2013,6,Buenos Aires,Varón,70 a 74,262148
2013,6,Buenos Aires,Varón,75 a 79,190442
2013,6,Buenos Aires,Varón,80+,134550
2013,10,Catamarca,Mujer,20 a 24,4901
2013,10,Catamarca,Mujer,25 a 29,16454
2013,10,Catamarca,Mujer,30 a 34,14102
2013,10,Catamarca,Mujer,35 a 39,14402
2013,10,Catamarca,Mujer,40 a 44,13933
2013,10,Catamarca,Mujer,45 a 49,11493
2013,10,Catamarca,Mujer,50 a 54,9900
2013,10,Catamarca,Mujer,55 a 59,9091
2013,10,Catamarca,Mujer,60 a 64,8349
2013,10,Catamarca,Mujer,65 a 69,7221
2013,10,Catamarca,Mujer,70 a 74,5771
2013,10,Catamarca,Mujer,75 a 79,4407
2013,10,Catamarca,Mujer,80+,3434
2013,10,Catamarca,Varón,20 a 24,2645
2013,10,Catamarca,Varón,25 a 29,17152
2013,10,Catamarca,Varón,30 a 34,14350
2013,10,Catamarca,Varón,35 a 39,14384
2013,10,Catamarca,Varón,40 a 44,13813
2013,10,Catamarca,Varón,45 a 49,11475
2013,10,Catamarca,Varón,50 a 54,9870
2013,10,Catamarca,Varón,55 a 59,9091
2013,10,Catamarca,Varón,60 a 64,8334
2013,10,Catamarca,Varón,65 a 69,7053
2013,10,Catamarca,Varón,70 a 74,5296
2013,10,Catamarca,Varón,75 a 79,3716
2013,10,Catamarca,Varón,80+,2518
2013,14,Córdoba,Mujer,20 a 24,64509
2013,14,Córdoba,Mujer,25 a 29,145119
2013,14,Córdoba,Mujer,30 a 34,137220
2013,14,Córdoba,Mujer,35 a 39,132341
2013,14,Córdoba,Mujer,40 a 44,123777
2013,14,Córdoba,Mujer,45 a 49,105304
2013,14,Córdoba,Mujer,50 a 54,97005
2013,14,Córdoba,Mujer,55 a 59,92903
2013,14,Córdoba,Mujer,60 a 64,86134
2013,14,Córdoba,Mujer,65 a 69,80959
2013,14,Córdoba,Mujer,70 a 74,70902
2013,14,Córdoba,Mujer,75 a 79,56997
2013,14,Córdoba,Mujer,80+,45571
2013,14,Córdoba,Varón,20 a 24,31092
2013,14,Córdoba,Varón,25 a 29,146555
2013,14,Córdoba,Varón,30 a 34,137107
2013,14,Córdoba,Varón,35 a 39,131697
2013,14,Córdoba,Varón,40 a 44,121978
2013,14,Córdoba,Varón,45 a 49,101388
2013,14,Córdoba,Varón,50 a 54,91854
2013,14,Córdoba,Varón,55 a 59,87130
2013,14,Córdoba,Varón,60 a 64,78434
2013,14,Córdoba,Varón,65 a 69,70474
2013,14,Córdoba,Varón,70 a 74,58469
2013,14,Córdoba,Varón,75 a 79,43329
2013,14,Córdoba,Varón,80+,30556
2013,18,Corrientes,Mujer,20 a 24,12227
2013,18,Corrientes,Mujer,25 a 29,48842
2013,18,Corrientes,Mujer,30 a 34,40442
2013,18,Corrientes,Mujer,35 a 39,36927
2013,18,Corrientes,Mujer,40 a 44,34438
2013,18,Corrientes,Mujer,45 a 49,29749
2013,18,Corrientes,Mujer,50 a 54,27671
2013,18,Corrientes,Mujer,55 a 59,26227
2013,18,Corrientes,Mujer,60 a 64,23338
2013,18,Corrientes,Mujer,65 a 69,19715
2013,18,Corrientes,Mujer,70 a 74,15598
2013,18,Corrientes,Mujer,75 a 79,12293
2013,18,Corrientes,Mujer,80+,9523
2013,18,Corrientes,Varón,20 a 24,6752
2013,18,Corrientes,Varón,25 a 29,48390
2013,18,Corrientes,Varón,30 a 34,38652
2013,18,Corrientes,Varón,35 a 39,35142
2013,18,Corrientes,Varón,40 a 44,32029
2013,18,Corrientes,Varón,45 a 49,27661
2013,18,Corrientes,Varón,50 a 54,26158
2013,18,Corrientes,Varón,55 a 59,24960
2013,18,Corrientes,Varón,60 a 64,22517
2013,18,Corrientes,Varón,65 a 69,19105
2013,18,Corrientes,Varón,70 a 74,14372
2013,18,Corrientes,Varón,75 a 79,10113
2013,18,Corrientes,Varón,80+,6691
2013,22,Chaco,Mujer,20 a 24,10725
2013,22,Chaco,Mujer,25 a 29,51842
2013,22,Chaco,Mujer,30 a 34,43448
2013,22,Chaco,Mujer,35 a 39,40936
2013,22,Chaco,Mujer,40 a 44,36884
2013,22,Chaco,Mujer,45 a 49,30886
2013,22,Chaco,Mujer,50 a 54,28165
2013,22,Chaco,Mujer,55 a 59,26534
2013,22,Chaco,Mujer,60 a 64,23466
2013,22,Chaco,Mujer,65 a 69,18934
2013,22,Chaco,Mujer,70 a 74,14505
2013,22,Chaco,Mujer,75 a 79,11575
2013,22,Chaco,Mujer,80+,8910
2013,22,Chaco,Varón,20 a 24,5918
2013,22,Chaco,Varón,25 a 29,51684
2013,22,Chaco,Varón,30 a 34,41572
2013,22,Chaco,Varón,35 a 39,38847
2013,22,Chaco,Varón,40 a 44,34923
2013,22,Chaco,Varón,45 a 49,29101
2013,22,Chaco,Varón,50 a 54,26813
2013,22,Chaco,Varón,55 a 59,25595
2013,22,Chaco,Varón,60 a 64,22885
2013,22,Chaco,Varón,65 a 69,18307
2013,22,Chaco,Varón,70 a 74,13256
2013,22,Chaco,Varón,75 a 79,9349
2013,22,Chaco,Varón,80+,6322
2013,26,Chubut,Mujer,20 a 24,5789
2013,26,Chubut,Mujer,25 a 29,21731
2013,26,Chubut,Mujer,30 a 34,21697
2013,26,Chubut,Mujer,35 a 39,22605
2013,26,Chubut,Mujer,40 a 44,21057
2013,26,Chubut,Mujer,45 a 49,17200
2013,26,Chubut,Mujer,50 a 54,14964
2013,26,Chubut,Mujer,55 a 59,13768
2013,26,Chubut,Mujer,60 a 64,12077
2013,26,Chubut,Mujer,65 a 69,10042
2013,26,Chubut,Mujer,70 a 74,7875
2013,26,Chubut,Mujer,75 a 79,5987
2013,26,Chubut,Mujer,80+,4466
2013,26,Chubut,Varón,20 a 24,3249
2013,26,Chubut,Varón,25 a 29,22353
2013,26,Chubut,Varón,30 a 34,22204
2013,26,Chubut,Varón,35 a 39,23352
2013,26,Chubut,Varón,40 a 44,21477
2013,26,Chubut,Varón,45 a 49,17231
2013,26,Chubut,Varón,50 a 54,14837
2013,26,Chubut,Varón,55 a 59,13696
2013,26,Chubut,Varón,60 a 64,11835
2013,26,Chubut,Varón,65 a 69,9583
2013,26,Chubut,Varón,70 a 74,7115
2013,26,Chubut,Varón,75 a 79,4948
2013,26,Chubut,Varón,80+,3233
2013,30,Entre Ríos,Mujer,20 a 24,22085
2013,30,Entre Ríos,Mujer,25 a 29,52436
2013,30,Entre Ríos,Mujer,30 a 34,47664
2013,30,Entre Ríos,Mujer,35 a 39,47276
2013,30,Entre Ríos,Mujer,40 a 44,44893
2013,30,Entre Ríos,Mujer,45 a 49,38665
2013,30,Entre Ríos,Mujer,50 a 54,35535
2013,30,Entre Ríos,Mujer,55 a 59,34277
2013,30,Entre Ríos,Mujer,60 a 64,31389
2013,30,Entre Ríos,Mujer,65 a 69,28192
2013,30,Entre Ríos,Mujer,70 a 74,24230
2013,30,Entre Ríos,Mujer,75 a 79,19783
2013,30,Entre Ríos,Mujer,80+,15897
2013,30,Entre Ríos,Varón,20 a 24,9807
2013,30,Entre Ríos,Varón,25 a 29,53552
2013,30,Entre Ríos,Varón,30 a 34,47493
2013,30,Entre Ríos,Varón,35 a 39,46376
2013,30,Entre Ríos,Varón,40 a 44,43979
2013,30,Entre Ríos,Varón,45 a 49,37884
2013,30,Entre Ríos,Varón,50 a 54,34358
2013,30,Entre Ríos,Varón,55 a 59,32220
2013,30,Entre Ríos,Varón,60 a 64,29158
2013,30,Entre Ríos,Varón,65 a 69,25670
2013,30,Entre Ríos,Varón,70 a 74,20648
2013,30,Entre Ríos,Varón,75 a 79,15304
2013,30,Entre Ríos,Varón,80+,10317
2013,34,Formosa,Mujer,20 a 24,5024
2013,34,Formosa,Mujer,25 a 29,25494
2013,34,Formosa,Mujer,30 a 34,19919
2013,34,Formosa,Mujer,35 a 39,19217
2013,34,Formosa,Mujer,40 a 44,18177
2013,34,Formosa,Mujer,45 a 49,15931
2013,34,Formosa,Mujer,50 a 54,14547
2013,34,Formosa,Mujer,55 a 59,13383
2013,34,Formosa,Mujer,60 a 64,12029
2013,34,Formosa,Mujer,65 a 69,9660
2013,34,Formosa,Mujer,70 a 74,7437
2013,34,Formosa,Mujer,75 a 79,5797
2013,34,Formosa,Mujer,80+,4258
2013,34,Formosa,Varón,20 a 24,3646
2013,34,Formosa,Varón,25 a 29,25748
2013,34,Formosa,Varón,30 a 34,18771
2013,34,Formosa,Varón,35 a 39,17843
2013,34,Formosa,Varón,40 a 44,16914
2013,34,Formosa,Varón,45 a 49,14991
2013,34,Formosa,Varón,50 a 54,14278
2013,34,Formosa,Varón,55 a 59,13368
2013,34,Formosa,Varón,60 a 64,11753
2013,34,Formosa,Varón,65 a 69,9532
2013,34,Formosa,Varón,70 a 74,7075
2013,34,Formosa,Varón,75 a 79,5287
2013,34,Formosa,Varón,80+,3672
2013,38,Jujuy,Mujer,20 a 24,6693
2013,38,Jujuy,Mujer,25 a 29,31299
2013,38,Jujuy,Mujer,30 a 34,26803
2013,38,Jujuy,Mujer,35 a 39,27364
2013,38,Jujuy,Mujer,40 a 44,25926
2013,38,Jujuy,Mujer,45 a 49,21366
2013,38,Jujuy,Mujer,50 a 54,18247
2013,38,Jujuy,Mujer,55 a 59,16771
2013,38,Jujuy,Mujer,60 a 64,15152
2013,38,Jujuy,Mujer,65 a 69,12939
2013,38,Jujuy,Mujer,70 a 74,10271
2013,38,Jujuy,Mujer,75 a 79,7728
2013,38,Jujuy,Mujer,80+,5636
2013,38,Jujuy,Varón,20 a 24,4229
2013,38,Jujuy,Varón,25 a 29,31398
2013,38,Jujuy,Varón,30 a 34,25957
2013,38,Jujuy,Varón,35 a 39,26488
2013,38,Jujuy,Varón,40 a 44,25051
2013,38,Jujuy,Varón,45 a 49,20181
2013,38,Jujuy,Varón,50 a 54,16804
2013,38,Jujuy,Varón,55 a 59,15133
2013,38,Jujuy,Varón,60 a 64,13556
2013,38,Jujuy,Varón,65 a 69,11641
2013,38,Jujuy,Varón,70 a 74,8940
2013,38,Jujuy,Varón,75 a 79,6494
2013,38,Jujuy,Varón,80+,4517
2013,42,La Pampa,Mujer,20 a 24,6036
2013,42,La Pampa,Mujer,25 a 29,12932
2013,42,La Pampa,Mujer,30 a 34,11994
2013,42,La Pampa,Mujer,35 a 39,12143
2013,42,La Pampa,Mujer,40 a 44,11676
2013,42,La Pampa,Mujer,45 a 49,10403
2013,42,La Pampa,Mujer,50 a 54,9728
2013,42,La Pampa,Mujer,55 a 59,9159
2013,42,La Pampa,Mujer,60 a 64,8214
2013,42,La Pampa,Mujer,65 a 69,7506
2013,42,La Pampa,Mujer,70 a 74,6567
2013,42,La Pampa,Mujer,75 a 79,5371
2013,42,La Pampa,Mujer,80+,4241
2013,42,La Pampa,Varón,20 a 24,3313
2013,42,La Pampa,Varón,25 a 29,13467
2013,42,La Pampa,Varón,30 a 34,12199
2013,42,La Pampa,Varón,35 a 39,12148
2013,42,La Pampa,Varón,40 a 44,11616
2013,42,La Pampa,Varón,45 a 49,10173
2013,42,La Pampa,Varón,50 a 54,9576
2013,42,La Pampa,Varón,55 a 59,9100
2013,42,La Pampa,Varón,60 a 64,8204
2013,42,La Pampa,Varón,65 a 69,7349
2013,42,La Pampa,Varón,70 a 74,6122
2013,42,La Pampa,Varón,75 a 79,4613
2013,42,La Pampa,Varón,80+,3161
2013,46,La Rioja,Mujer,20 a 24,3825
2013,46,La Rioja,Mujer,25 a 29,17103
2013,46,La Rioja,Mujer,30 a 34,14651
2013,46,La Rioja,Mujer,35 a 39,14003
2013,46,La Rioja,Mujer,40 a 44,13060
2013,46,La Rioja,Mujer,45 a 49,10476
2013,46,La Rioja,Mujer,50 a 54,9177
2013,46,La Rioja,Mujer,55 a 59,8438
2013,46,La Rioja,Mujer,60 a 64,7427
2013,46,La Rioja,Mujer,65 a 69,6336
2013,46,La Rioja,Mujer,70 a 74,4864
2013,46,La Rioja,Mujer,75 a 79,3709
2013,46,La Rioja,Mujer,80+,2856
2013,46,La Rioja,Varón,20 a 24,2150
2013,46,La Rioja,Varón,25 a 29,17165
2013,46,La Rioja,Varón,30 a 34,14479
2013,46,La Rioja,Varón,35 a 39,13856
2013,46,La Rioja,Varón,40 a 44,12790
2013,46,La Rioja,Varón,45 a 49,10354
2013,46,La Rioja,Varón,50 a 54,9109
2013,46,La Rioja,Varón,55 a 59,8427
2013,46,La Rioja,Varón,60 a 64,7481
2013,46,La Rioja,Varón,65 a 69,6205
2013,46,La Rioja,Varón,70 a 74,4608
2013,46,La Rioja,Varón,75 a 79,3180
2013,46,La Rioja,Varón,80+,2090
2013,50,Mendoza,Mujer,20 a 24,29364
2013,50,Mendoza,Mujer,25 a 29,77907
2013,50,Mendoza,Mujer,30 a 34,71691
2013,50,Mendoza,Mujer,35 a 39,67779
2013,50,Mendoza,Mujer,40 a 44,64163
2013,50,Mendoza,Mujer,45 a 49,54916
2013,50,Mendoza,Mujer,50 a 54,48865
2013,50,Mendoza,Mujer,55 a 59,46442
2013,50,Mendoza,Mujer,60 a 64,44433
2013,50,Mendoza,Mujer,65 a 69,41621
2013,50,Mendoza,Mujer,70 a 74,35413
2013,50,Mendoza,Mujer,75 a 79,27657
2013,50,Mendoza,Mujer,80+,21283
2013,50,Mendoza,Varón,20 a 24,16331
2013,50,Mendoza,Varón,25 a 29,79661
2013,50,Mendoza,Varón,30 a 34,72533
2013,50,Mendoza,Varón,35 a 39,67402
2013,50,Mendoza,Varón,40 a 44,62070
2013,50,Mendoza,Varón,45 a 49,52086
2013,50,Mendoza,Varón,50 a 54,45536
2013,50,Mendoza,Varón,55 a 59,42618
2013,50,Mendoza,Varón,60 a 64,39854
2013,50,Mendoza,Varón,65 a 69,36253
2013,50,Mendoza,Varón,70 a 74,29751
2013,50,Mendoza,Varón,75 a 79,21724
2013,50,Mendoza,Varón,80+,15183
2013,54,Misiones,Mujer,20 a 24,9390
2013,54,Misiones,Mujer,25 a 29,52608
2013,54,Misiones,Mujer,30 a 34,43125
2013,54,Misiones,Mujer,35 a 39,40564
2013,54,Misiones,Mujer,40 a 44,37105
2013,54,Misiones,Mujer,45 a 49,31666
2013,54,Misiones,Mujer,50 a 54,28722
2013,54,Misiones,Mujer,55 a 59,26539
2013,54,Misiones,Mujer,60 a 64,22580
2013,54,Misiones,Mujer,65 a 69,18125
2013,54,Misiones,Mujer,70 a 74,13794
2013,54,Misiones,Mujer,75 a 79,10574
2013,54,Misiones,Mujer,80+,8000
2013,54,Misiones,Varón,20 a 24,6096
2013,54,Misiones,Varón,25 a 29,52457
2013,54,Misiones,Varón,30 a 34,41629
2013,54,Misiones,Varón,35 a 39,39023
2013,54,Misiones,Varón,40 a 44,35895
2013,54,Misiones,Varón,45 a 49,30562
2013,54,Misiones,Varón,50 a 54,28098
2013,54,Misiones,Varón,55 a 59,26648
2013,54,Misiones,Varón,60 a 64,22904
2013,54,Misiones,Varón,65 a 69,18164
2013,54,Misiones,Varón,70 a 74,13240
2013,54,Misiones,Varón,75 a 79,9526
2013,54,Misiones,Varón,80+,6459
2013,58,Neuquén,Mujer,20 a 24,5424
2013,58,Neuquén,Mujer,25 a 29,24834
2013,58,Neuquén,Mujer,30 a 34,23772
2013,58,Neuquén,Mujer,35 a 39,24157
2013,58,Neuquén,Mujer,40 a 44,23183
2013,58,Neuquén,Mujer,45 a 49,19836
2013,58,Neuquén,Mujer,50 a 54,17463
2013,58,Neuquén,Mujer,55 a 59,15768
2013,58,Neuquén,Mujer,60 a 64,13398
2013,58,Neuquén,Mujer,65 a 69,10987
2013,58,Neuquén,Mujer,70 a 74,8293
2013,58,Neuquén,Mujer,75 a 79,5947
2013,58,Neuquén,Mujer,80+,4273
2013,58,Neuquén,Varón,20 a 24,3096
2013,58,Neuquén,Varón,25 a 29,25809
2013,58,Neuquén,Varón,30 a 34,23937
2013,58,Neuquén,Varón,35 a 39,23580
2013,58,Neuquén,Varón,40 a 44,22630
2013,58,Neuquén,Varón,45 a 49,19098
2013,58,Neuquén,Varón,50 a 54,16534
2013,58,Neuquén,Varón,55 a 59,14976
2013,58,Neuquén,Varón,60 a 64,12896
2013,58,Neuquén,Varón,65 a 69,10487
2013,58,Neuquén,Varón,70 a 74,7701
2013,58,Neuquén,Varón,75 a 79,5157
2013,58,Neuquén,Varón,80+,3259
2013,62,Río Negro,Mujer,20 a 24,8250
2013,62,Río Negro,Mujer,25 a 29,27405
2013,62,Río Negro,Mujer,30 a 34,25372
2013,62,Río Negro,Mujer,35 a 39,26274
2013,62,Río Negro,Mujer,40 a 44,25303
2013,62,Río Negro,Mujer,45 a 49,21492
2013,62,Río Negro,Mujer,50 a 54,19352
2013,62,Río Negro,Mujer,55 a 59,17976
2013,62,Río Negro,Mujer,60 a 64,15863
2013,62,Río Negro,Mujer,65 a 69,13693
2013,62,Río Negro,Mujer,70 a 74,11118
2013,62,Río Negro,Mujer,75 a 79,8302
2013,62,Río Negro,Mujer,80+,6145
2013,62,Río Negro,Varón,20 a 24,5005
2013,62,Río Negro,Varón,25 a 29,28362
2013,62,Río Negro,Varón,30 a 34,25749
2013,62,Río Negro,Varón,35 a 39,25843
2013,62,Río Negro,Varón,40 a 44,24541
2013,62,Río Negro,Varón,45 a 49,21048
2013,62,Río Negro,Varón,50 a 54,18695
2013,62,Río Negro,Varón,55 a 59,17308
2013,62,Río Negro,Varón,60 a 64,15341
2013,62,Río Negro,Varón,65 a 69,13213
2013,62,Río Negro,Varón,70 a 74,10378
2013,62,Río Negro,Varón,75 a 79,7343
2013,62,Río Negro,Varón,80+,4908
2013,66,Salta,Mujer,20 a 24,12357
2013,66,Salta,Mujer,25 a 29,58134
2013,66,Salta,Mujer,30 a 34,49237
2013,66,Salta,Mujer,35 a 39,47602
2013,66,Salta,Mujer,40 a 44,44198
2013,66,Salta,Mujer,45 a 49,36863
2013,66,Salta,Mujer,50 a 54,31753
2013,66,Salta,Mujer,55 a 59,28684
2013,66,Salta,Mujer,60 a 64,25425
2013,66,Salta,Mujer,65 a 69,21928
2013,66,Salta,Mujer,70 a 74,17349
2013,66,Salta,Mujer,75 a 79,13146
2013,66,Salta,Mujer,80+,9873
2013,66,Salta,Varón,20 a 24,7703
2013,66,Salta,Varón,25 a 29,58265
2013,66,Salta,Varón,30 a 34,47561
2013,66,Salta,Varón,35 a 39,45189
2013,66,Salta,Varón,40 a 44,41690
2013,66,Salta,Varón,45 a 49,34872
2013,66,Salta,Varón,50 a 54,30351
2013,66,Salta,Varón,55 a 59,27212
2013,66,Salta,Varón,60 a 64,23709
2013,66,Salta,Varón,65 a 69,20046
2013,66,Salta,Varón,70 a 74,15446
2013,66,Salta,Varón,75 a 79,11330
2013,66,Salta,Varón,80+,7882
2013,70,San Juan,Mujer,20 a 24,8674
2013,70,San Juan,Mujer,25 a 29,30206
2013,70,San Juan,Mujer,30 a 34,26552
2013,70,San Juan,Mujer,35 a 39,25949
2013,70,San Juan,Mujer,40 a 44,24842
2013,70,San Juan,Mujer,45 a 49,21530
2013,70,San Juan,Mujer,50 a 54,18649
2013,70,San Juan,Mujer,55 a 59,17683
2013,70,San Juan,Mujer,60 a 64,16708
2013,70,San Juan,Mujer,65 a 69,15311
2013,70,San Juan,Mujer,70 a 74,12816
2013,70,San Juan,Mujer,75 a 79,9726
2013,70,San Juan,Mujer,80+,7008
2013,70,San Juan,Varón,20 a 24,4971
2013,70,San Juan,Varón,25 a 29,30928
2013,70,San Juan,Varón,30 a 34,27067
2013,70,San Juan,Varón,35 a 39,26035
2013,70,San Juan,Varón,40 a 44,24651
2013,70,San Juan,Varón,45 a 49,20708
2013,70,San Juan,Varón,50 a 54,17505
2013,70,San Juan,Varón,55 a 59,16107
2013,70,San Juan,Varón,60 a 64,14743
2013,70,San Juan,Varón,65 a 69,13298
2013,70,San Juan,Varón,70 a 74,10769
2013,70,San Juan,Varón,75 a 79,7552
2013,70,San Juan,Varón,80+,4965
2013,74,San Luis,Mujer,20 a 24,6056
2013,74,San Luis,Mujer,25 a 29,19041
2013,74,San Luis,Mujer,30 a 34,17038
2013,74,San Luis,Mujer,35 a 39,17444
2013,74,San Luis,Mujer,40 a 44,16638
2013,74,San Luis,Mujer,45 a 49,13902
2013,74,San Luis,Mujer,50 a 54,12396
2013,74,San Luis,Mujer,55 a 59,11599
2013,74,San Luis,Mujer,60 a 64,10603
2013,74,San Luis,Mujer,65 a 69,9438
2013,74,San Luis,Mujer,70 a 74,7930
2013,74,San Luis,Mujer,75 a 79,6072
2013,74,San Luis,Mujer,80+,4456
2013,74,San Luis,Varón,20 a 24,3253
2013,74,San Luis,Varón,25 a 29,19213
2013,74,San Luis,Varón,30 a 34,16846
2013,74,San Luis,Varón,35 a 39,17078
2013,74,San Luis,Varón,40 a 44,16490
2013,74,San Luis,Varón,45 a 49,13987
2013,74,San Luis,Varón,50 a 54,12507
2013,74,San Luis,Varón,55 a 59,11434
2013,74,San Luis,Varón,60 a 64,10225
2013,74,San Luis,Varón,65 a 69,8890
2013,74,San Luis,Varón,70 a 74,7166
2013,74,San Luis,Varón,75 a 79,5068
2013,74,San Luis,Varón,80+,3317
2013,78,Santa Cruz,Mujer,20 a 24,1822
2013,78,Santa Cruz,Mujer,25 a 29,11963
2013,78,Santa Cruz,Mujer,30 a 34,12500
2013,78,Santa Cruz,Mujer,35 a 39,13185
2013,78,Santa Cruz,Mujer,40 a 44,11787
2013,78,Santa Cruz,Mujer,45 a 49,9189
2013,78,Santa Cruz,Mujer,50 a 54,7768
2013,78,Santa Cruz,Mujer,55 a 59,6824
2013,78,Santa Cruz,Mujer,60 a 64,5543
2013,78,Santa Cruz,Mujer,65 a 69,4338
2013,78,Santa Cruz,Mujer,70 a 74,3234
2013,78,Santa Cruz,Mujer,75 a 79,2362
2013,78,Santa Cruz,Mujer,80+,1646
2013,78,Santa Cruz,Varón,20 a 24,1164
2013,78,Santa Cruz,Varón,25 a 29,12777
2013,78,Santa Cruz,Varón,30 a 34,13648
2013,78,Santa Cruz,Varón,35 a 39,14424
2013,78,Santa Cruz,Varón,40 a 44,12928
2013,78,Santa Cruz,Varón,45 a 49,9948
2013,78,Santa Cruz,Varón,50 a 54,8455
2013,78,Santa Cruz,Varón,55 a 59,7552
2013,78,Santa Cruz,Varón,60 a 64,6102
2013,78,Santa Cruz,Varón,65 a 69,4501
2013,78,Santa Cruz,Varón,70 a 74,3043
2013,78,Santa Cruz,Varón,75 a 79,2019
2013,78,Santa Cruz,Varón,80+,1322
2013,82,Santa Fe,Mujer,20 a 24,70990
2013,82,Santa Fe,Mujer,25 a 29,137877
