anio anio_enfr prov_id prov_nombre grupo_edad grupo_edad_10 sexo total
2005 2005 50 Mendoza "75 a 79" "70 a 79" Mujer 5
2005 2005 50 Mendoza "75 a 79" "70 a 79" Mujer 13
2005 2005 50 Mendoza "75 a 79" "70 a 79" Mujer 22
2005 2005 50 Mendoza "75 a 79" "70 a 79" Varón 31
2005 2005 50 Mendoza "75 a 79" "70 a 79" Varón 2
2005 2005 50 Mendoza "75 a 79" "70 a 79" Varón 15
2005 2005 50 Mendoza 80+ 80+ Mujer 44
2005 2005 50 Mendoza 80+ 80+ Mujer 4
2005 2005 50 Mendoza 80+ 80+ Mujer 38
2005 2005 50 Mendoza 80+ 80+ Varón 19
2005 2005 50 Mendoza 80+ 80+ Varón 4
2005 2005 50 Mendoza 80+ 80+ Varón 31
2005 2005 54 Misiones "20 a 24" "20 a 29" Mujer 0
2005 2005 54 Misiones "20 a 24" "20 a 29" Varón 0
2005 2005 54 Misiones "25 a 29" "20 a 29" Mujer 1
2005 2005 54 Misiones "25 a 29" "20 a 29" Varón 0
2005 2005 54 Misiones "30 a 34" "30 a 39" Mujer 0
2005 2005 54 Misiones "30 a 34" "30 a 39" Varón 0
2005 2005 54 Misiones "35 a 39" "30 a 39" Mujer 0
2005 2005 54 Misiones "35 a 39" "30 a 39" Varón 1
2005 2005 54 Misiones "40 a 44" "40 a 49" Mujer 0
2005 2005 54 Misiones "40 a 44" "40 a 49" Varón 1
2005 2005 54 Misiones "40 a 44" "40 a 49" Varón 1
2005 2005 54 Misiones "45 a 49" "40 a 49" Mujer 1
2005 2005 54 Misiones "45 a 49" "40 a 49" Mujer 3
2005 2005 54 Misiones "45 a 49" "40 a 49" Mujer 1
2005 2005 54 Misiones "45 a 49" "40 a 49" Varón 3
2005 2005 54 Misiones "50 a 54" "50 a 59" Mujer 6
2005 2005 54 Misiones "50 a 54" "50 a 59" Varón 8
2005 2005 54 Misiones "55 a 59" "50 a 59" Mujer 6
2005 2005 54 Misiones "55 a 59" "50 a 59" Mujer 3
2005 2005 54 Misiones "55 a 59" "50 a 59" Varón 3
2005 2005 54 Misiones "55 a 59" "50 a 59" Varón 5
2005 2005 54 Misiones "60 a 64" "60 a 69" Mujer 6
2005 2005 54 Misiones "60 a 64" "60 a 69" Mujer 2
2005 2005 54 Misiones "60 a 64" "60 a 69" Varón 7
2005 2005 54 Misiones "60 a 64" "60 a 69" Varón 2
2005 2005 54 Misiones "60 a 64" "60 a 69" Varón 2
2005 2005 54 Misiones "65 a 69" "60 a 69" Mujer 9
2005 2005 54 Misiones "65 a 69" "60 a 69" Mujer 1
2005 2005 54 Misiones "65 a 69" "60 a 69" Mujer 5
2005 2005 54 Misiones "65 a 69" "60 a 69" Varón 3
2005 2005 54 Misiones "65 a 69" "60 a 69" Varón 16
2005 2005 54 Misiones "65 a 69" "60 a 69" Varón 1
2005 2005 54 Misiones "70 a 74" "70 a 79" Mujer 3
2005 2005 54 Misiones "70 a 74" "70 a 79" Mujer 8
2005 2005 54 Misiones "70 a 74" "70 a 79" Varón 18
2005 2005 54 Misiones "70 a 74" "70 a 79" Varón 6
2005 2005 54 Misiones "75 a 79" "70 a 79" Mujer 15
2005 2005 54 Misiones "75 a 79" "70 a 79" Mujer 2
2005 2005 54 Misiones "75 a 79" "70 a 79" Mujer 2
2005 2005 54 Misiones "75 a 79" "70 a 79" Varón 14
2005 2005 54 Misiones "75 a 79" "70 a 79" Varón 4
2005 2005 54 Misiones 80+ 80+ Mujer 26
2005 2005 54 Misiones 80+ 80+ Mujer 6
2005 2005 54 Misiones 80+ 80+ Varón 4
2005 2005 54 Misiones 80+ 80+ Varón 2
2005 2005 54 Misiones 80+ 80+ Varón 6
2005 2005 58 Neuquén "20 a 24" "20 a 29" Mujer 0
2005 2005 58 Neuquén "20 a 24" "20 a 29" Varón 0
2005 2005 58 Neuquén "25 a 29" "20 a 29" Mujer 0
2005 2005 58 Neuquén "25 a 29" "20 a 29" Varón 0
2005 2005 58 Neuquén "30 a 34" "30 a 39" Mujer 0
2005 2005 58 Neuquén "30 a 34" "30 a 39" Varón 0
2005 2005 58 Neuquén "35 a 39" "30 a 39" Mujer 0
2005 2005 58 Neuquén "35 a 39" "30 a 39" Varón 0
2005 2005 58 Neuquén "40 a 44" "40 a 49" Mujer 1
2005 2005 58 Neuquén "40 a 44" "40 a 49" Mujer 1
2005 2005 58 Neuquén "40 a 44" "40 a 49" Varón 1
2005 2005 58 Neuquén "40 a 44" "40 a 49" Varón 1
2005 2005 58 Neuquén "45 a 49" "40 a 49" Mujer 1
2005 2005 58 Neuquén "45 a 49" "40 a 49" Varón 1
2005 2005 58 Neuquén "45 a 49" "40 a 49" Varón 1
2005 2005 58 Neuquén "50 a 54" "50 a 59" Mujer 2
2005 2005 58 Neuquén "50 a 54" "50 a 59" Varón 2
2005 2005 58 Neuquén "55 a 59" "50 a 59" Mujer 5
2005 2005 58 Neuquén "55 a 59" "50 a 59" Mujer 4
2005 2005 58 Neuquén "55 a 59" "50 a 59" Varón 2
2005 2005 58 Neuquén "55 a 59" "50 a 59" Varón 2
2005 2005 58 Neuquén "55 a 59" "50 a 59" Varón 5
2005 2005 58 Neuquén "60 a 64" "60 a 69" Mujer 3
2005 2005 58 Neuquén "60 a 64" "60 a 69" Mujer 1
2005 2005 58 Neuquén "60 a 64" "60 a 69" Varón 8
2005 2005 58 Neuquén "60 a 64" "60 a 69" Varón 1
2005 2005 58 Neuquén "65 a 69" "60 a 69" Mujer 5
2005 2005 58 Neuquén "65 a 69" "60 a 69" Mujer 2
2005 2005 58 Neuquén "65 a 69" "60 a 69" Varón 12
2005 2005 58 Neuquén "65 a 69" "60 a 69" Varón 2
2005 2005 58 Neuquén "65 a 69" "60 a 69" Varón 3
2005 2005 58 Neuquén "70 a 74" "70 a 79" Mujer 3
2005 2005 58 Neuquén "70 a 74" "70 a 79" Mujer 3
2005 2005 58 Neuquén "70 a 74" "70 a 79" Varón 4
2005 2005 58 Neuquén "70 a 74" "70 a 79" Varón 7
2005 2005 58 Neuquén "75 a 79" "70 a 79" Mujer 1
2005 2005 58 Neuquén "75 a 79" "70 a 79" Mujer 2
2005 2005 58 Neuquén "75 a 79" "70 a 79" Mujer 15
2005 2005 58 Neuquén "75 a 79" "70 a 79" Varón 4
2005 2005 58 Neuquén "75 a 79" "70 a 79" Varón 1
2005 2005 58 Neuquén "75 a 79" "70 a 79" Varón 9
2005 2005 58 Neuquén 80+ 80+ Mujer 1
2005 2005 58 Neuquén 80+ 80+ Mujer 18
2005 2005 58 Neuquén 80+ 80+ Mujer 6
2005 2005 58 Neuquén 80+ 80+ Varón 3
2005 2005 58 Neuquén 80+ 80+ Varón 1
2005 2005 58 Neuquén 80+ 80+ Varón 9
2005 2005 62 "Río Negro" "20 a 24" "20 a 29" Mujer 0
2005 2005 62 "Río Negro" "20 a 24" "20 a 29" Varón 0
2005 2005 62 "Río Negro" "25 a 29" "20 a 29" Mujer 0
2005 2005 62 "Río Negro" "25 a 29" "20 a 29" Varón 0
2005 2005 62 "Río Negro" "30 a 34" "30 a 39" Mujer 0
2005 2005 62 "Río Negro" "30 a 34" "30 a 39" Varón 0
2005 2005 62 "Río Negro" "35 a 39" "30 a 39" Mujer 0
2005 2005 62 "Río Negro" "35 a 39" "30 a 39" Varón 0
2005 2005 62 "Río Negro" "40 a 44" "40 a 49" Mujer 1
2005 2005 62 "Río Negro" "40 a 44" "40 a 49" Varón 0
2005 2005 62 "Río Negro" "45 a 49" "40 a 49" Mujer 0
2005 2005 62 "Río Negro" "45 a 49" "40 a 49" Varón 1
2005 2005 62 "Río Negro" "50 a 54" "50 a 59" Mujer 0
2005 2005 62 "Río Negro" "50 a 54" "50 a 59" Varón 1
2005 2005 62 "Río Negro" "50 a 54" "50 a 59" Varón 1
2005 2005 62 "Río Negro" "55 a 59" "50 a 59" Mujer 0
2005 2005 62 "Río Negro" "55 a 59" "50 a 59" Varón 1
2005 2005 62 "Río Negro" "60 a 64" "60 a 69" Mujer 4
2005 2005 62 "Río Negro" "60 a 64" "60 a 69" Varón 2
2005 2005 62 "Río Negro" "60 a 64" "60 a 69" Varón 2
2005 2005 62 "Río Negro" "65 a 69" "60 a 69" Mujer 3
2005 2005 62 "Río Negro" "65 a 69" "60 a 69" Mujer 2
2005 2005 62 "Río Negro" "65 a 69" "60 a 69" Varón 3
2005 2005 62 "Río Negro" "65 a 69" "60 a 69" Varón 1
2005 2005 62 "Río Negro" "65 a 69" "60 a 69" Varón 1
2005 2005 62 "Río Negro" "70 a 74" "70 a 79" Mujer 4
2005 2005 62 "Río Negro" "70 a 74" "70 a 79" Mujer 2
2005 2005 62 "Río Negro" "70 a 74" "70 a 79" Varón 7
2005 2005 62 "Río Negro" "70 a 74" "70 a 79" Varón 5
2005 2005 62 "Río Negro" "75 a 79" "70 a 79" Mujer 1
2005 2005 62 "Río Negro" "75 a 79" "70 a 79" Mujer 7
2005 2005 62 "Río Negro" "75 a 79" "70 a 79" Varón 2
2005 2005 62 "Río Negro" "75 a 79" "70 a 79" Varón 1
2005 2005 62 "Río Negro" "75 a 79" "70 a 79" Varón 7
2005 2005 62 "Río Negro" 80+ 80+ Mujer 1
2005 2005 62 "Río Negro" 80+ 80+ Mujer 3
2005 2005 62 "Río Negro" 80+ 80+ Mujer 12
2005 2005 62 "Río Negro" 80+ 80+ Varón 1
2005 2005 62 "Río Negro" 80+ 80+ Varón 4
2005 2005 66 Salta "20 a 24" "20 a 29" Mujer 2
2005 2005 66 Salta "20 a 24" "20 a 29" Varón 0
2005 2005 66 Salta "25 a 29" "20 a 29" Mujer 0
2005 2005 66 Salta "25 a 29" "20 a 29" Varón 0
2005 2005 66 Salta "30 a 34" "30 a 39" Mujer 0
2005 2005 66 Salta "30 a 34" "30 a 39" Varón 1
2005 2005 66 Salta "35 a 39" "30 a 39" Mujer 0
2005 2005 66 Salta "35 a 39" "30 a 39" Varón 1
2005 2005 66 Salta "40 a 44" "40 a 49" Mujer 1
2005 2005 66 Salta "40 a 44" "40 a 49" Varón 1
2005 2005 66 Salta "45 a 49" "40 a 49" Mujer 0
2005 2005 66 Salta "45 a 49" "40 a 49" Varón 1
2005 2005 66 Salta "45 a 49" "40 a 49" Varón 2
2005 2005 66 Salta "50 a 54" "50 a 59" Mujer 2
2005 2005 66 Salta "50 a 54" "50 a 59" Varón 1
2005 2005 66 Salta "50 a 54" "50 a 59" Varón 2
2005 2005 66 Salta "55 a 59" "50 a 59" Mujer 3
2005 2005 66 Salta "55 a 59" "50 a 59" Varón 6
2005 2005 66 Salta "60 a 64" "60 a 69" Mujer 2
2005 2005 66 Salta "60 a 64" "60 a 69" Mujer 1
2005 2005 66 Salta "60 a 64" "60 a 69" Varón 5
2005 2005 66 Salta "65 a 69" "60 a 69" Mujer 1
2005 2005 66 Salta "65 a 69" "60 a 69" Mujer 6
2005 2005 66 Salta "65 a 69" "60 a 69" Varón 14
2005 2005 66 Salta "70 a 74" "70 a 79" Mujer 11
2005 2005 66 Salta "70 a 74" "70 a 79" Varón 6
2005 2005 66 Salta "75 a 79" "70 a 79" Mujer 11
2005 2005 66 Salta "75 a 79" "70 a 79" Varón 3
2005 2005 66 Salta 80+ 80+ Mujer 1
2005 2005 66 Salta 80+ 80+ Mujer 8
2005 2005 66 Salta 80+ 80+ Varón 11
2005 2005 70 "San Juan" "20 a 24" "20 a 29" Mujer 0
2005 2005 70 "San Juan" "20 a 24" "20 a 29" Varón 1
2005 2005 70 "San Juan" "25 a 29" "20 a 29" Mujer 0
2005 2005 70 "San Juan" "25 a 29" "20 a 29" Varón 0
2005 2005 70 "San Juan" "30 a 34" "30 a 39" Mujer 0
2005 2005 70 "San Juan" "30 a 34" "30 a 39" Varón 0
2005 2005 70 "San Juan" "35 a 39" "30 a 39" Mujer 0
2005 2005 70 "San Juan" "35 a 39" "30 a 39" Varón 0
2005 2005 70 "San Juan" "40 a 44" "40 a 49" Mujer 1
2005 2005 70 "San Juan" "40 a 44" "40 a 49" Varón 1
2005 2005 70 "San Juan" "40 a 44" "40 a 49" Varón 1
2005 2005 70 "San Juan" "45 a 49" "40 a 49" Mujer 3
2005 2005 70 "San Juan" "45 a 49" "40 a 49" Mujer 1
2005 2005 70 "San Juan" "45 a 49" "40 a 49" Varón 1
2005 2005 70 "San Juan" "45 a 49" "40 a 49" Varón 1
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Mujer 3
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Mujer 1
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Mujer 1
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Varón 3
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Varón 2
2005 2005 70 "San Juan" "50 a 54" "50 a 59" Varón 1
2005 2005 70 "San Juan" "55 a 59" "50 a 59" Mujer 3
2005 2005 70 "San Juan" "55 a 59" "50 a 59" Mujer 5
2005 2005 70 "San Juan" "55 a 59" "50 a 59" Varón 3
2005 2005 70 "San Juan" "55 a 59" "50 a 59" Varón 1
2005 2005 70 "San Juan" "55 a 59" "50 a 59" Varón 7
2005 2005 70 "San Juan" "60 a 64" "60 a 69" Mujer 1
2005 2005 70 "San Juan" "60 a 64" "60 a 69" Mujer 5
2005 2005 70 "San Juan" "60 a 64" "60 a 69" Mujer 12
2005 2005 70 "San Juan" "60 a 64" "60 a 69" Varón 15
2005 2005 70 "San Juan" "60 a 64" "60 a 69" Varón 4
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Mujer 2
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Mujer 1
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Mujer 15
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Mujer 4
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Varón 1
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Varón 1
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Varón 9
2005 2005 70 "San Juan" "65 a 69" "60 a 69" Varón 17
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Mujer 19
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Mujer 8
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Mujer 3
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Varón 18
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Varón 1
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Varón 3
2005 2005 70 "San Juan" "70 a 74" "70 a 79" Varón 2
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Mujer 6
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Mujer 1
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Mujer 3
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Mujer 17
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Varón 9
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Varón 2
2005 2005 70 "San Juan" "75 a 79" "70 a 79" Varón 22
2005 2005 70 "San Juan" 80+ 80+ Mujer 15
2005 2005 70 "San Juan" 80+ 80+ Mujer 2
2005 2005 70 "San Juan" 80+ 80+ Mujer 21
2005 2005 70 "San Juan" 80+ 80+ Mujer 2
2005 2005 70 "San Juan" 80+ 80+ Varón 1
2005 2005 70 "San Juan" 80+ 80+ Varón 19
2005 2005 70 "San Juan" 80+ 80+ Varón 3
2005 2005 70 "San Juan" 80+ 80+ Varón 8
2005 2005 74 "San Luis" "20 a 24" "20 a 29" Mujer 0
2005 2005 74 "San Luis" "20 a 24" "20 a 29" Varón 0
2005 2005 74 "San Luis" "25 a 29" "20 a 29" Mujer 0
2005 2005 74 "San Luis" "25 a 29" "20 a 29" Varón 0
2005 2005 74 "San Luis" "30 a 34" "30 a 39" Mujer 0
2005 2005 74 "San Luis" "30 a 34" "30 a 39" Varón 0
2005 2005 74 "San Luis" "35 a 39" "30 a 39" Mujer 0
2005 2005 74 "San Luis" "35 a 39" "30 a 39" Varón 1
2005 2005 74 "San Luis" "40 a 44" "40 a 49" Mujer 0
2005 2005 74 "San Luis" "40 a 44" "40 a 49" Varón 1
2005 2005 74 "San Luis" "45 a 49" "40 a 49" Mujer 0
2005 2005 74 "San Luis" "45 a 49" "40 a 49" Varón 0
2005 2005 74 "San Luis" "50 a 54" "50 a 59" Mujer 1
2005 2005 74 "San Luis" "50 a 54" "50 a 59" Varón 1
2005 2005 74 "San Luis" "50 a 54" "50 a 59" Varón 2
2005 2005 74 "San Luis" "55 a 59" "50 a 59" Mujer 1
2005 2005 74 "San Luis" "55 a 59" "50 a 59" Mujer 2
2005 2005 74 "San Luis" "55 a 59" "50 a 59" Varón 3
2005 2005 74 "San Luis" "55 a 59" "50 a 59" Varón 3
2005 2005 74 "San Luis" "60 a 64" "60 a 69" Mujer 5
2005 2005 74 "San Luis" "60 a 64" "60 a 69" Varón 3
2005 2005 74 "San Luis" "60 a 64" "60 a 69" Varón 5
2005 2005 74 "San Luis" "60 a 64" "60 a 69" Varón 1
2005 2005 74 "San Luis" "65 a 69" "60 a 69" Mujer 4
2005 2005 74 "San Luis" "65 a 69" "60 a 69" Mujer 1
2005 2005 74 "San Luis" "65 a 69" "60 a 69" Mujer 1
2005 2005 74 "San Luis" "65 a 69" "60 a 69" Varón 3
2005 2005 74 "San Luis" "65 a 69" "60 a 69" Varón 2
2005 2005 74 "San Luis" "70 a 74" "70 a 79" Mujer 1
2005 2005 74 "San Luis" "70 a 74" "70 a 79" Mujer 2
2005 2005 74 "San Luis" "70 a 74" "70 a 79" Varón 4
2005 2005 74 "San Luis" "70 a 74" "70 a 79" Varón 6
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Mujer 4
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Mujer 2
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Mujer 8
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Varón 1
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Varón 3
2005 2005 74 "San Luis" "75 a 79" "70 a 79" Varón 5
2005 2005 74 "San Luis" 80+ 80+ Mujer 10
2005 2005 74 "San Luis" 80+ 80+ Mujer 7
2005 2005 74 "San Luis" 80+ 80+ Varón 9
2005 2005 74 "San Luis" 80+ 80+ Varón 2
2005 2005 78 "Santa Cruz" "20 a 24" "20 a 29" Mujer 0
2005 2005 78 "Santa Cruz" "20 a 24" "20 a 29" Varón 0
2005 2005 78 "Santa Cruz" "25 a 29" "20 a 29" Mujer 0
2005 2005 78 "Santa Cruz" "25 a 29" "20 a 29" Varón 0
2005 2005 78 "Santa Cruz" "30 a 34" "30 a 39" Mujer 0
2005 2005 78 "Santa Cruz" "30 a 34" "30 a 39" Varón 0
2005 2005 78 "Santa Cruz" "35 a 39" "30 a 39" Mujer 0
2005 2005 78 "Santa Cruz" "35 a 39" "30 a 39" Varón 1
2005 2005 78 "Santa Cruz" "40 a 44" "40 a 49" Mujer 0
2005 2005 78 "Santa Cruz" "40 a 44" "40 a 49" Varón 0
2005 2005 78 "Santa Cruz" "45 a 49" "40 a 49" Mujer 1
2005 2005 78 "Santa Cruz" "45 a 49" "40 a 49" Varón 1
2005 2005 78 "Santa Cruz" "50 a 54" "50 a 59" Mujer 1
2005 2005 78 "Santa Cruz" "50 a 54" "50 a 59" Mujer 1
2005 2005 78 "Santa Cruz" "50 a 54" "50 a 59" Mujer 1
2005 2005 78 "Santa Cruz" "50 a 54" "50 a 59" Varón 1
2005 2005 78 "Santa Cruz" "55 a 59" "50 a 59" Mujer 2
2005 2005 78 "Santa Cruz" "55 a 59" "50 a 59" Varón 3
2005 2005 78 "Santa Cruz" "55 a 59" "50 a 59" Varón 1
2005 2005 78 "Santa Cruz" "60 a 64" "60 a 69" Mujer 2
2005 2005 78 "Santa Cruz" "60 a 64" "60 a 69" Varón 2
2005 2005 78 "Santa Cruz" "60 a 64" "60 a 69" Varón 1
2005 2005 78 "Santa Cruz" "65 a 69" "60 a 69" Mujer 1
2005 2005 78 "Santa Cruz" "65 a 69" "60 a 69" Varón 1
2005 2005 78 "Santa Cruz" "65 a 69" "60 a 69" Varón 1
2005 2005 78 "Santa Cruz" "65 a 69" "60 a 69" Varón 3
2005 2005 78 "Santa Cruz" "70 a 74" "70 a 79" Mujer 1
2005 2005 78 "Santa Cruz" "70 a 74" "70 a 79" Mujer 1
2005 2005 78 "Santa Cruz" "70 a 74" "70 a 79" Varón 4
2005 2005 78 "Santa Cruz" "70 a 74" "70 a 79" Varón 1
2005 2005 78 "Santa Cruz" "75 a 79" "70 a 79" Mujer 1
2005 2005 78 "Santa Cruz" "75 a 79" "70 a 79" Mujer 1
2005 2005 78 "Santa Cruz" "75 a 79" "70 a 79" Mujer 1
2005 2005 78 "Santa Cruz" "75 a 79" "70 a 79" Varón 2
2005 2005 78 "Santa Cruz" "75 a 79" "70 a 79" Varón 2
2005 2005 78 "Santa Cruz" 80+ 80+ Mujer 1
2005 2005 78 "Santa Cruz" 80+ 80+ Mujer 6
2005 2005 78 "Santa Cruz" 80+ 80+ Varón 1
2005 2005 78 "Santa Cruz" 80+ 80+ Varón 1
2005 2005 82 "Santa Fe" "20 a 24" "20 a 29" Mujer 0
2005 2005 82 "Santa Fe" "20 a 24" "20 a 29" Varón 0
2005 2005 82 "Santa Fe" "25 a 29" "20 a 29" Mujer 1
2005 2005 82 "Santa Fe" "25 a 29" "20 a 29" Varón 0
2005 2005 82 "Santa Fe" "30 a 34" "30 a 39" Mujer 1
2005 2005 82 "Santa Fe" "30 a 34" "30 a 39" Varón 0
2005 2005 82 "Santa Fe" "35 a 39" "30 a 39" Mujer 1
2005 2005 82 "Santa Fe" "35 a 39" "30 a 39" Varón 3
2005 2005 82 "Santa Fe" "35 a 39" "30 a 39" Varón 1
2005 2005 82 "Santa Fe" "40 a 44" "40 a 49" Mujer 1
2005 2005 82 "Santa Fe" "40 a 44" "40 a 49" Mujer 1
2005 2005 82 "Santa Fe" "40 a 44" "40 a 49" Varón 4
2005 2005 82 "Santa Fe" "40 a 44" "40 a 49" Varón 3
2005 2005 82 "Santa Fe" "45 a 49" "40 a 49" Mujer 1
2005 2005 82 "Santa Fe" "45 a 49" "40 a 49" Mujer 6
2005 2005 82 "Santa Fe" "45 a 49" "40 a 49" Varón 16
2005 2005 82 "Santa Fe" "45 a 49" "40 a 49" Varón 1
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Mujer 2
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Mujer 2
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Mujer 11
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Varón 3
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Varón 19
2005 2005 82 "Santa Fe" "50 a 54" "50 a 59" Varón 1
2005 2005 82 "Santa Fe" "55 a 59" "50 a 59" Mujer 28
2005 2005 82 "Santa Fe" "55 a 59" "50 a 59" Mujer 3
2005 2005 82 "Santa Fe" "55 a 59" "50 a 59" Varón 36
2005 2005 82 "Santa Fe" "55 a 59" "50 a 59" Varón 3
2005 2005 82 "Santa Fe" "55 a 59" "50 a 59" Varón 5
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Mujer 28
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Mujer 1
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Mujer 3
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Varón 58
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Varón 10
2005 2005 82 "Santa Fe" "60 a 64" "60 a 69" Varón 4
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Mujer 4
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Mujer 7
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Mujer 48
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Varón 1
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Varón 76
2005 2005 82 "Santa Fe" "65 a 69" "60 a 69" Varón 11
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Mujer 12
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Mujer 3
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Mujer 81
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Varón 12
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Varón 81
2005 2005 82 "Santa Fe" "70 a 74" "70 a 79" Varón 5
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Mujer 16
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Mujer 88
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Mujer 9
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Varón 5
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Varón 97
2005 2005 82 "Santa Fe" "75 a 79" "70 a 79" Varón 13
2005 2005 82 "Santa Fe" 80+ 80+ Mujer 211
2005 2005 82 "Santa Fe" 80+ 80+ Mujer 13
2005 2005 82 "Santa Fe" 80+ 80+ Mujer 24
2005 2005 82 "Santa Fe" 80+ 80+ Varón 3
2005 2005 82 "Santa Fe" 80+ 80+ Varón 122
2005 2005 82 "Santa Fe" 80+ 80+ Varón 14
2005 2005 86 "Santiago del Estero" "20 a 24" "20 a 29" Mujer 0
2005 2005 86 "Santiago del Estero" "20 a 24" "20 a 29" Varón 0
2005 2005 86 "Santiago del Estero" "25 a 29" "20 a 29" Mujer 0
2005 2005 86 "Santiago del Estero" "25 a 29" "20 a 29" Varón 0
2005 2005 86 "Santiago del Estero" "30 a 34" "30 a 39" Mujer 0
2005 2005 86 "Santiago del Estero" "30 a 34" "30 a 39" Varón 0
2005 2005 86 "Santiago del Estero" "35 a 39" "30 a 39" Mujer 1
2005 2005 86 "Santiago del Estero" "35 a 39" "30 a 39" Varón 1
2005 2005 86 "Santiago del Estero" "40 a 44" "40 a 49" Mujer 1
2005 2005 86 "Santiago del Estero" "40 a 44" "40 a 49" Varón 1
2005 2005 86 "Santiago del Estero" "40 a 44" "40 a 49" Varón 2
2005 2005 86 "Santiago del Estero" "45 a 49" "40 a 49" Mujer 1
2005 2005 86 "Santiago del Estero" "45 a 49" "40 a 49" Mujer 1
2005 2005 86 "Santiago del Estero" "45 a 49" "40 a 49" Varón 1
2005 2005 86 "Santiago del Estero" "50 a 54" "50 a 59" Mujer 1
2005 2005 86 "Santiago del Estero" "50 a 54" "50 a 59" Mujer 5
2005 2005 86 "Santiago del Estero" "50 a 54" "50 a 59" Varón 2
2005 2005 86 "Santiago del Estero" "50 a 54" "50 a 59" Varón 3
2005 2005 86 "Santiago del Estero" "55 a 59" "50 a 59" Mujer 3
2005 2005 86 "Santiago del Estero" "55 a 59" "50 a 59" Mujer 1
2005 2005 86 "Santiago del Estero" "55 a 59" "50 a 59" Varón 9
2005 2005 86 "Santiago del Estero" "55 a 59" "50 a 59" Varón 3
2005 2005 86 "Santiago del Estero" "60 a 64" "60 a 69" Mujer 1
2005 2005 86 "Santiago del Estero" "60 a 64" "60 a 69" Mujer 8
2005 2005 86 "Santiago del Estero" "60 a 64" "60 a 69" Varón 3
2005 2005 86 "Santiago del Estero" "60 a 64" "60 a 69" Varón 9
2005 2005 86 "Santiago del Estero" "60 a 64" "60 a 69" Varón 1
2005 2005 86 "Santiago del Estero" "65 a 69" "60 a 69" Mujer 2
2005 2005 86 "Santiago del Estero" "65 a 69" "60 a 69" Mujer 10
2005 2005 86 "Santiago del Estero" "65 a 69" "60 a 69" Varón 1
2005 2005 86 "Santiago del Estero" "65 a 69" "60 a 69" Varón 14
2005 2005 86 "Santiago del Estero" "70 a 74" "70 a 79" Mujer 10
2005 2005 86 "Santiago del Estero" "70 a 74" "70 a 79" Varón 12
