02;1;C21;NULL;16_75 a 79;1
02;1;P22;NULL;01_Menor de 1 año;4
02;2;I42;NULL;14_65 a 69;53
02;1;C37;NULL;14_65 a 69;1
02;1;C20;NULL;14_65 a 69;7
02;1;I50;NULL;02_1 a 9;1
02;1;K92;NULL;11_50 a 54;5
02;1;J22;NULL;09_40 a 44;1
02;2;J22;NULL;16_75 a 79;2
02;2;U07;NULL;12_55 a 59;114
02;2;I42;NULL;07_30 a 34;2
02;1;R50;NULL;17_80 y más;1
02;1;R99;NULL;07_30 a 34;3
02;2;I69;NULL;16_75 a 79;3
02;1;J81;NULL;09_40 a 44;1
02;1;K76;NULL;10_45 a 49;2
02;1;R57;NULL;16_75 a 79;8
02;9;J15;NULL;15_70 a 74;1
02;2;I80;NULL;16_75 a 79;1
02;2;K57;NULL;14_65 a 69;1
02;2;O45;M;10_45 a 49;1
02;9;U07;NULL;14_65 a 69;2
02;2;B22;NULL;10_45 a 49;1
02;1;I24;NULL;15_70 a 74;1
02;1;I49;NULL;13_60 a 64;19
02;2;N18;NULL;05_20 a 24;1
02;1;I20;NULL;17_80 y más;2
02;1;I20;NULL;13_60 a 64;1
02;2;C06;NULL;17_80 y más;3
02;2;C26;NULL;12_55 a 59;1
02;2;K85;NULL;10_45 a 49;1
02;2;C72;NULL;17_80 y más;1
02;1;K83;NULL;17_80 y más;9
02;1;C85;NULL;13_60 a 64;2
02;1;C72;NULL;13_60 a 64;1
02;1;A04;NULL;12_55 a 59;1
02;2;I49;NULL;11_50 a 54;4
02;2;M34;NULL;16_75 a 79;1
02;2;C43;NULL;09_40 a 44;1
02;1;Y34;NULL;12_55 a 59;2
02;2;A41;NULL;15_70 a 74;74
02;1;C76;NULL;12_55 a 59;2
02;2;D70;NULL;06_25 a 29;1
02;1;I50;NULL;14_65 a 69;87
02;1;E14;NULL;06_25 a 29;1
02;1;I60;NULL;08_35 a 39;1
02;2;U07;NULL;04_15 a 19;1
02;1;G70;NULL;15_70 a 74;2
02;2;C85;NULL;15_70 a 74;4
02;1;C45;NULL;13_60 a 64;5
02;1;Y20;NULL;17_80 y más;2
02;1;G93;NULL;12_55 a 59;3
02;1;E10;NULL;14_65 a 69;1
02;2;G35;NULL;13_60 a 64;1
02;2;C50;NULL;05_20 a 24;1
02;1;C18;NULL;10_45 a 49;2
02;2;J98;NULL;09_40 a 44;2
02;2;J18;NULL;14_65 a 69;66
02;1;C15;NULL;16_75 a 79;11
02;1;I49;NULL;06_25 a 29;1
02;1;N49;NULL;17_80 y más;1
02;1;I51;NULL;11_50 a 54;2
02;1;C11;NULL;10_45 a 49;1
02;1;A41;NULL;10_45 a 49;8
02;1;C24;NULL;13_60 a 64;4
02;1;E66;NULL;13_60 a 64;1
02;2;K92;NULL;13_60 a 64;7
02;2;K90;NULL;02_1 a 9;1
02;1;R58;NULL;15_70 a 74;1
02;2;A19;NULL;06_25 a 29;1
02;1;J18;NULL;16_75 a 79;182
02;1;A15;NULL;13_60 a 64;1
02;1;M84;NULL;17_80 y más;7
02;2;C56;NULL;07_30 a 34;1
02;1;B45;NULL;10_45 a 49;1
02;1;E11;NULL;16_75 a 79;8
02;2;K83;NULL;11_50 a 54;1
02;2;I42;NULL;03_10 a 14;1
02;2;C24;NULL;15_70 a 74;10
02;2;R63;NULL;14_65 a 69;1
02;2;G93;NULL;11_50 a 54;1
02;1;N28;NULL;17_80 y más;1
02;1;K85;NULL;09_40 a 44;1
02;2;C80;NULL;07_30 a 34;1
02;2;C54;NULL;17_80 y más;15
02;1;C95;NULL;09_40 a 44;3
02;1;C95;NULL;14_65 a 69;1
02;1;D61;NULL;14_65 a 69;1
02;1;Q23;NULL;01_Menor de 1 año;3
02;2;D37;NULL;16_75 a 79;7
