02;2;I51;NULL;14_65 a 69;1
02;2;I87;NULL;17_80 y más;1
02;1;C32;NULL;12_55 a 59;1
02;1;G12;NULL;12_55 a 59;1
02;2;C34;NULL;17_80 y más;93
02;2;E87;NULL;16_75 a 79;1
02;1;I77;NULL;15_70 a 74;6
02;2;O72;M;05_20 a 24;1
02;2;N39;NULL;16_75 a 79;35
02;1;D07;NULL;17_80 y más;1
02;2;G93;NULL;03_10 a 14;1
02;2;I63;NULL;14_65 a 69;4
02;1;C21;NULL;08_35 a 39;1
02;2;J96;NULL;13_60 a 64;6
02;2;I71;NULL;15_70 a 74;2
02;1;D37;NULL;04_15 a 19;1
02;2;C51;NULL;11_50 a 54;1
02;9;C18;NULL;16_75 a 79;1
02;1;K42;NULL;16_75 a 79;1
02;1;N13;NULL;17_80 y más;1
02;1;I77;NULL;11_50 a 54;1
02;2;K85;NULL;05_20 a 24;1
02;2;R99;NULL;04_15 a 19;1
02;1;K72;NULL;12_55 a 59;1
02;2;C90;NULL;15_70 a 74;8
02;1;N19;NULL;12_55 a 59;2
02;2;J44;NULL;15_70 a 74;10
02;1;I50;NULL;09_40 a 44;11
02;2;K83;NULL;14_65 a 69;1
02;1;E11;NULL;11_50 a 54;1
02;1;A49;NULL;13_60 a 64;2
02;1;D69;NULL;12_55 a 59;1
02;2;J20;NULL;17_80 y más;3
02;1;Q23;NULL;02_1 a 9;2
02;1;G20;NULL;14_65 a 69;3
02;1;G40;NULL;13_60 a 64;1
02;2;Q02;NULL;08_35 a 39;1
02;1;Y26;NULL;17_80 y más;6
02;2;E46;NULL;14_65 a 69;1
02;2;I61;NULL;15_70 a 74;23
02;2;C54;NULL;16_75 a 79;4
02;2;C18;NULL;11_50 a 54;6
02;1;D75;NULL;17_80 y más;3
02;2;G08;NULL;17_80 y más;1
02;1;C67;NULL;17_80 y más;41
02;1;I21;NULL;11_50 a 54;26
02;1;D43;NULL;14_65 a 69;3
02;2;C83;NULL;14_65 a 69;2
02;1;M25;NULL;17_80 y más;2
02;1;R68;NULL;07_30 a 34;1
02;9;I50;NULL;17_80 y más;5
02;1;C70;NULL;17_80 y más;1
02;1;J96;NULL;99_Sin especificar;1
02;2;R99;NULL;13_60 a 64;7
02;1;G62;NULL;15_70 a 74;1
02;1;C71;NULL;07_30 a 34;1
02;1;Y20;NULL;04_15 a 19;1
02;2;R04;NULL;17_80 y más;1
02;2;C44;NULL;16_75 a 79;2
02;2;J18;NULL;02_1 a 9;1
02;2;K66;NULL;17_80 y más;1
02;1;K70;NULL;13_60 a 64;3
02;1;J18;NULL;06_25 a 29;2
02;1;W18;NULL;99_Sin especificar;1
02;1;D70;NULL;15_70 a 74;2
02;2;K59;NULL;17_80 y más;2
02;1;Y20;NULL;16_75 a 79;2
02;1;I47;NULL;15_70 a 74;30
02;2;Y24;NULL;13_60 a 64;1
02;2;D37;NULL;13_60 a 64;1
02;1;K57;NULL;12_55 a 59;1
02;2;I50;NULL;10_45 a 49;1
02;2;K63;NULL;11_50 a 54;2
02;1;N19;NULL;17_80 y más;25
02;1;K81;NULL;13_60 a 64;1
02;1;W84;NULL;12_55 a 59;2
02;1;I62;NULL;13_60 a 64;1
02;2;Y17;NULL;06_25 a 29;2
02;2;N39;NULL;17_80 y más;265
02;2;D43;NULL;17_80 y más;11
02;1;E83;NULL;12_55 a 59;2
02;2;W78;NULL;17_80 y más;1
02;2;D69;NULL;08_35 a 39;1
02;1;C26;NULL;14_65 a 69;4
02;1;C73;NULL;13_60 a 64;1
02;2;C44;NULL;17_80 y más;8
02;1;A41;NULL;06_25 a 29;2
02;9;I49;NULL;17_80 y más;1
02;1;F73;NULL;07_30 a 34;1
02;1;X70;NULL;09_40 a 44;1
02;1;I71;NULL;16_75 a 79;12
02;2;P25;NULL;01_Menor de 1 año;2
02;1;C65;NULL;14_65 a 69;1
02;1;C43;NULL;16_75 a 79;6
02;1;C20;NULL;15_70 a 74;6
02;1;C34;NULL;13_60 a 64;56
02;1;D36;NULL;14_65 a 69;1
02;2;B37;NULL;14_65 a 69;1
02;1;I49;NULL;17_80 y más;52
02;1;C18;NULL;13_60 a 64;24
02;2;I08;NULL;17_80 y más;1
02;1;G92;NULL;17_80 y más;1
02;1;J84;NULL;16_75 a 79;8
02;2;M32;NULL;11_50 a 54;1
02;1;B59;NULL;17_80 y más;1
02;2;A16;NULL;14_65 a 69;1
02;1;D64;NULL;16_75 a 79;1
02;1;R19;NULL;17_80 y más;2
02;2;C20;NULL;17_80 y más;14
02;2;C22;NULL;09_40 a 44;2
02;1;J15;NULL;10_45 a 49;1
02;1;C25;NULL;10_45 a 49;3
02;1;I34;NULL;12_55 a 59;1
02;2;C85;NULL;16_75 a 79;12
02;2;R99;NULL;12_55 a 59;7
02;2;C45;NULL;14_65 a 69;1
02;1;J44;NULL;12_55 a 59;5
02;2;C16;NULL;04_15 a 19;1
02;1;C23;NULL;15_70 a 74;1
02;1;J45;NULL;17_80 y más;1
02;1;C02;NULL;15_70 a 74;2
02;1;I21;NULL;15_70 a 74;154
02;2;Y34;NULL;09_40 a 44;1
02;1;J45;NULL;15_70 a 74;1
02;2;C06;NULL;16_75 a 79;1
02;2;I50;NULL;17_80 y más;1632
02;1;C25;NULL;16_75 a 79;31
02;2;Y34;NULL;14_65 a 69;2
02;1;C32;NULL;17_80 y más;9
02;2;R99;NULL;01_Menor de 1 año;1
02;2;I33;NULL;09_40 a 44;1
02;1;C84;NULL;07_30 a 34;1
02;1;Y24;NULL;03_10 a 14;1
02;1;K25;NULL;16_75 a 79;2
02;1;A16;NULL;11_50 a 54;4
02;2;O67;M;06_25 a 29;1
02;2;C76;NULL;14_65 a 69;3
02;2;L08;NULL;10_45 a 49;1
02;2;I73;NULL;15_70 a 74;1
02;1;A81;NULL;14_65 a 69;1
02;1;Y24;NULL;05_20 a 24;7
02;1;K72;NULL;10_45 a 49;2
02;2;D06;NULL;15_70 a 74;1
02;1;K63;NULL;13_60 a 64;1
02;2;C19;NULL;17_80 y más;1
02;2;I21;NULL;07_30 a 34;1
02;1;I63;NULL;16_75 a 79;7
02;2;F01;NULL;17_80 y más;23
02;1;I38;NULL;11_50 a 54;1
02;2;C11;NULL;15_70 a 74;1
02;2;C70;NULL;14_65 a 69;2
02;1;R31;NULL;17_80 y más;1
02;1;G93;NULL;05_20 a 24;3
02;1;I31;NULL;13_60 a 64;3
02;1;K63;NULL;17_80 y más;5
02;2;I60;NULL;07_30 a 34;1
02;2;I42;NULL;14_65 a 69;58
02;1;C20;NULL;14_65 a 69;10
02;1;Q26;NULL;01_Menor de 1 año;1
02;1;I50;NULL;02_1 a 9;1
02;1;C92;NULL;04_15 a 19;1
02;1;K92;NULL;11_50 a 54;8
02;2;K56;NULL;08_35 a 39;1
02;2;J22;NULL;16_75 a 79;1
02;2;U07;NULL;12_55 a 59;60
02;1;C33;NULL;15_70 a 74;1
02;2;I42;NULL;07_30 a 34;1
02;2;J06;NULL;15_70 a 74;1
02;1;R50;NULL;17_80 y más;1
02;1;R99;NULL;07_30 a 34;5
02;2;R10;NULL;12_55 a 59;1
02;2;I69;NULL;16_75 a 79;1
02;1;J81;NULL;09_40 a 44;1
02;2;C69;NULL;15_70 a 74;1
02;1;K76;NULL;10_45 a 49;1
02;1;R57;NULL;12_55 a 59;1
02;1;R57;NULL;16_75 a 79;10
02;2;I80;NULL;16_75 a 79;2
02;1;R99;NULL;03_10 a 14;1
02;2;N32;NULL;17_80 y más;1
02;1;I24;NULL;15_70 a 74;1
02;1;D69;NULL;10_45 a 49;1
02;1;I49;NULL;13_60 a 64;6
02;2;J38;NULL;17_80 y más;1
02;2;N18;NULL;05_20 a 24;2
02;2;C16;NULL;99_Sin especificar;1
02;1;I20;NULL;17_80 y más;2
02;1;I20;NULL;13_60 a 64;1
02;2;I74;NULL;13_60 a 64;1
02;2;R64;NULL;17_80 y más;1
02;2;C06;NULL;17_80 y más;1
02;2;O03;M;08_35 a 39;1
02;2;C72;NULL;17_80 y más;3
02;1;K83;NULL;17_80 y más;7
02;1;B24;NULL;08_35 a 39;1
02;1;Y26;NULL;12_55 a 59;2
02;1;A19;NULL;12_55 a 59;1
02;1;N42;NULL;17_80 y más;1
02;1;C85;NULL;13_60 a 64;3
02;1;C72;NULL;13_60 a 64;1
02;2;M34;NULL;16_75 a 79;1
02;2;I49;NULL;11_50 a 54;1
02;1;Y34;NULL;12_55 a 59;5
02;2;A41;NULL;15_70 a 74;65
02;1;N28;NULL;16_75 a 79;2
02;2;E16;NULL;13_60 a 64;1
02;2;E03;NULL;17_80 y más;1
02;1;B18;NULL;17_80 y más;1
02;1;I50;NULL;14_65 a 69;68
02;2;D56;NULL;17_80 y más;1
02;2;M84;NULL;15_70 a 74;1
02;1;N32;NULL;09_40 a 44;1
02;1;E14;NULL;06_25 a 29;2
02;2;E40;NULL;15_70 a 74;1
02;1;I60;NULL;08_35 a 39;3
02;1;G70;NULL;15_70 a 74;1
02;2;U07;NULL;04_15 a 19;1
02;1;I47;NULL;07_30 a 34;1
02;1;Y84;NULL;14_65 a 69;1
02;2;C85;NULL;15_70 a 74;3
02;1;E10;NULL;14_65 a 69;1
02;1;A16;NULL;15_70 a 74;1
02;1;G93;NULL;12_55 a 59;2
02;1;C18;NULL;10_45 a 49;5
02;1;W80;NULL;14_65 a 69;2
02;1;D70;NULL;11_50 a 54;1
02;2;J98;NULL;09_40 a 44;1
02;2;I63;NULL;11_50 a 54;1
02;2;J18;NULL;14_65 a 69;47
02;1;C21;NULL;10_45 a 49;1
02;1;C15;NULL;16_75 a 79;9
02;1;I51;NULL;11_50 a 54;1
02;1;N49;NULL;17_80 y más;1
02;1;V48;NULL;15_70 a 74;1
02;2;I31;NULL;15_70 a 74;4
02;2;C75;NULL;12_55 a 59;1
02;1;C24;NULL;13_60 a 64;5
02;1;E66;NULL;13_60 a 64;1
02;1;A41;NULL;10_45 a 49;7
02;2;K92;NULL;13_60 a 64;5
02;1;R58;NULL;15_70 a 74;1
02;2;M32;NULL;15_70 a 74;1
02;1;J18;NULL;16_75 a 79;189
02;1;M84;NULL;17_80 y más;2
02;2;C56;NULL;07_30 a 34;1
02;1;E11;NULL;16_75 a 79;9
02;1;F10;NULL;17_80 y más;1
02;2;E43;NULL;15_70 a 74;1
02;2;C24;NULL;15_70 a 74;4
02;2;G93;NULL;11_50 a 54;3
02;1;N28;NULL;17_80 y más;1
02;2;C80;NULL;07_30 a 34;1
02;1;I85;NULL;10_45 a 49;2
02;2;C54;NULL;17_80 y más;15
02;1;Q23;NULL;01_Menor de 1 año;3
02;2;D37;NULL;16_75 a 79;6
02;1;R99;NULL;14_65 a 69;16
02;1;P21;NULL;01_Menor de 1 año;1
02;1;X59;NULL;15_70 a 74;6
02;2;R57;NULL;15_70 a 74;5
02;2;C21;NULL;14_65 a 69;1
02;1;A48;NULL;17_80 y más;1
02;1;J93;NULL;09_40 a 44;1
02;1;C80;NULL;11_50 a 54;4
02;1;D47;NULL;12_55 a 59;1
02;1;C39;NULL;14_65 a 69;1
02;1;C62;NULL;05_20 a 24;1
02;1;Y28;NULL;13_60 a 64;3
02;2;I62;NULL;14_65 a 69;1
02;1;I42;NULL;13_60 a 64;95
02;1;B23;NULL;07_30 a 34;3
02;2;L03;NULL;14_65 a 69;1
02;2;C22;NULL;14_65 a 69;6
02;2;G93;NULL;15_70 a 74;2
02;2;K83;NULL;15_70 a 74;1
02;2;I80;NULL;17_80 y más;5
02;1;C43;NULL;17_80 y más;10
02;2;C18;NULL;15_70 a 74;33
02;2;Y21;NULL;08_35 a 39;1
02;1;C81;NULL;10_45 a 49;2
02;2;K65;NULL;07_30 a 34;1
02;2;I51;NULL;03_10 a 14;1
02;1;J44;NULL;17_80 y más;62
02;1;G93;NULL;17_80 y más;1
02;9;K74;NULL;10_45 a 49;1
02;1;U07;NULL;02_1 a 9;1
02;1;I33;NULL;08_35 a 39;2
02;1;C68;NULL;15_70 a 74;2
02;2;Y34;NULL;11_50 a 54;3
02;1;C60;NULL;16_75 a 79;1
02;2;C44;NULL;12_55 a 59;1
02;2;X70;NULL;10_45 a 49;2
02;2;K46;NULL;11_50 a 54;1
02;1;C80;NULL;15_70 a 74;19
02;2;C64;NULL;12_55 a 59;5
02;2;F05;NULL;17_80 y más;1
02;1;C68;NULL;14_65 a 69;1
02;1;I10;NULL;15_70 a 74;1
02;1;Y20;NULL;12_55 a 59;3
02;2;K75;NULL;10_45 a 49;1
02;2;Y83;NULL;17_80 y más;10
02;1;W84;NULL;16_75 a 79;1
02;9;A41;NULL;17_80 y más;2
02;1;C66;NULL;16_75 a 79;1
02;1;Y34;NULL;17_80 y más;17
02;1;A04;NULL;17_80 y más;1
02;1;Y24;NULL;99_Sin especificar;1
02;2;C55;NULL;14_65 a 69;8
02;2;I28;NULL;17_80 y más;1
02;1;I35;NULL;13_60 a 64;1
02;1;R99;NULL;15_70 a 74;19
02;1;K56;NULL;12_55 a 59;2
02;1;C84;NULL;04_15 a 19;1
02;1;J98;NULL;15_70 a 74;4
02;2;C25;NULL;15_70 a 74;34
02;2;C50;NULL;07_30 a 34;5
02;1;K83;NULL;12_55 a 59;1
02;1;R10;NULL;17_80 y más;2
02;2;D70;NULL;05_20 a 24;1
02;1;E46;NULL;10_45 a 49;1
02;1;I11;NULL;17_80 y más;69
02;2;C55;NULL;11_50 a 54;2
02;2;J18;NULL;15_70 a 74;111
02;1;K25;NULL;17_80 y más;4
02;1;B21;NULL;11_50 a 54;1
02;1;D48;NULL;11_50 a 54;1
02;1;I80;NULL;14_65 a 69;1
02;1;F03;NULL;17_80 y más;21
02;1;C41;NULL;06_25 a 29;1
02;2;G93;NULL;08_35 a 39;3
02;1;I27;NULL;05_20 a 24;1
02;2;K81;NULL;16_75 a 79;1
02;1;G11;NULL;14_65 a 69;1
02;2;C84;NULL;12_55 a 59;1
02;2;G20;NULL;16_75 a 79;3
02;2;I62;NULL;15_70 a 74;7
02;1;C71;NULL;04_15 a 19;1
02;2;Y28;NULL;02_1 a 9;1
02;2;N19;NULL;11_50 a 54;1
02;2;J81;NULL;05_20 a 24;1
02;1;K82;NULL;13_60 a 64;1
02;1;J15;NULL;16_75 a 79;21
02;2;J81;NULL;12_55 a 59;1
02;1;I69;NULL;13_60 a 64;1
02;1;G93;NULL;13_60 a 64;2
02;2;X59;NULL;09_40 a 44;1
02;2;D64;NULL;14_65 a 69;1
02;2;C81;NULL;15_70 a 74;1
02;1;K65;NULL;11_50 a 54;2
02;2;P52;NULL;01_Menor de 1 año;4
02;1;X59;NULL;16_75 a 79;5
02;1;B59;NULL;13_60 a 64;1
02;1;E87;NULL;05_20 a 24;1
02;2;K72;NULL;11_50 a 54;3
02;2;J43;NULL;13_60 a 64;4
02;1;N18;NULL;15_70 a 74;17
02;1;C83;NULL;16_75 a 79;4
02;2;B45;NULL;09_40 a 44;1
02;1;I67;NULL;14_65 a 69;12
02;2;A49;NULL;16_75 a 79;1
02;1;Y34;NULL;10_45 a 49;6
02;2;K75;NULL;13_60 a 64;1
02;2;G23;NULL;16_75 a 79;1
02;1;D61;NULL;15_70 a 74;2
02;2;G31;NULL;13_60 a 64;3
02;2;D59;NULL;17_80 y más;1
02;1;I64;NULL;17_80 y más;29
02;1;J98;NULL;08_35 a 39;5
02;2;D62;NULL;17_80 y más;1
02;1;J81;NULL;07_30 a 34;1
02;1;C18;NULL;16_75 a 79;32
02;1;X70;NULL;99_Sin especificar;2
02;2;I50;NULL;16_75 a 79;169
02;1;C73;NULL;12_55 a 59;1
02;2;R55;NULL;17_80 y más;2
02;1;J84;NULL;15_70 a 74;8
02;1;C71;NULL;02_1 a 9;3
02;2;C84;NULL;16_75 a 79;1
02;9;Y24;NULL;99_Sin especificar;1
02;1;I13;NULL;13_60 a 64;1
02;2;D38;NULL;14_65 a 69;2
02;1;C10;NULL;15_70 a 74;1
02;1;U07;NULL;15_70 a 74;403
02;1;K43;NULL;15_70 a 74;1
02;1;G93;NULL;10_45 a 49;2
02;1;R57;NULL;10_45 a 49;2
02;2;C55;NULL;15_70 a 74;10
02;1;Q90;NULL;01_Menor de 1 año;2
02;2;B89;NULL;13_60 a 64;1
02;1;C64;NULL;15_70 a 74;19
02;2;D38;NULL;07_30 a 34;1
02;2;E14;NULL;15_70 a 74;13
02;2;C72;NULL;16_75 a 79;1
02;1;C48;NULL;13_60 a 64;1
02;1;K70;NULL;12_55 a 59;4
02;2;G30;NULL;15_70 a 74;2
02;2;J86;NULL;17_80 y más;4
02;1;C85;NULL;05_20 a 24;1
02;1;I85;NULL;11_50 a 54;1
02;1;Y26;NULL;13_60 a 64;1
02;1;B25;NULL;08_35 a 39;1
02;2;K51;NULL;15_70 a 74;1
02;2;I33;NULL;14_65 a 69;2
02;1;A04;NULL;13_60 a 64;1
02;2;E66;NULL;15_70 a 74;2
02;1;A09;NULL;17_80 y más;2
02;1;I62;NULL;12_55 a 59;2
02;1;I26;NULL;07_30 a 34;1
02;1;C90;NULL;10_45 a 49;1
02;1;I71;NULL;12_55 a 59;11
02;2;I82;NULL;14_65 a 69;1
02;2;K74;NULL;12_55 a 59;2
02;2;N18;NULL;09_40 a 44;2
02;2;C53;NULL;14_65 a 69;6
02;1;F10;NULL;13_60 a 64;1
02;2;E14;NULL;14_65 a 69;3
02;1;B20;NULL;09_40 a 44;3
02;1;C01;NULL;11_50 a 54;1
02;1;I42;NULL;16_75 a 79;126
02;2;A86;NULL;17_80 y más;1
02;1;I73;NULL;16_75 a 79;1
02;2;A40;NULL;17_80 y más;1
02;1;K56;NULL;10_45 a 49;1
02;2;C92;NULL;12_55 a 59;2
02;2;K76;NULL;16_75 a 79;3
02;1;I50;NULL;99_Sin especificar;4
02;1;I35;NULL;17_80 y más;36
02;2;J96;NULL;12_55 a 59;4
02;2;A19;NULL;10_45 a 49;1
02;2;X59;NULL;07_30 a 34;2
02;2;C32;NULL;15_70 a 74;2
02;1;I42;NULL;10_45 a 49;33
02;1;I74;NULL;12_55 a 59;1
02;1;Y17;NULL;07_30 a 34;1
02;1;C15;NULL;17_80 y más;17
02;2;C90;NULL;16_75 a 79;6
02;1;C93;NULL;13_60 a 64;1
02;2;I38;NULL;05_20 a 24;1
02;1;J86;NULL;13_60 a 64;1
02;1;K72;NULL;13_60 a 64;3
02;2;B24;NULL;07_30 a 34;1
02;1;I25;NULL;15_70 a 74;26
02;2;I24;NULL;14_65 a 69;1
02;2;I26;NULL;16_75 a 79;16
02;2;E86;NULL;16_75 a 79;2
02;1;Y17;NULL;05_20 a 24;1
02;1;A41;NULL;13_60 a 64;33
02;1;J96;NULL;14_65 a 69;17
02;1;F03;NULL;13_60 a 64;1
02;9;K74;NULL;13_60 a 64;1
02;1;Y20;NULL;10_45 a 49;3
02;2;I61;NULL;08_35 a 39;1
02;1;L03;NULL;15_70 a 74;1
02;1;I61;NULL;10_45 a 49;6
02;2;J80;NULL;16_75 a 79;1
02;1;K83;NULL;16_75 a 79;3
02;1;C64;NULL;14_65 a 69;16
02;2;I61;NULL;16_75 a 79;10
02;2;G93;NULL;16_75 a 79;6
02;1;I60;NULL;15_70 a 74;5
02;2;C68;NULL;17_80 y más;1
02;1;F20;NULL;10_45 a 49;1
02;1;Y28;NULL;08_35 a 39;7
02;9;J18;NULL;15_70 a 74;1
02;2;I48;NULL;14_65 a 69;1
02;2;J22;NULL;17_80 y más;15
02;1;I27;NULL;02_1 a 9;1
02;9;C90;NULL;17_80 y más;1
02;2;G30;NULL;16_75 a 79;8
02;2;J80;NULL;17_80 y más;10
02;2;R68;NULL;16_75 a 79;46
02;1;A41;NULL;05_20 a 24;2
02;1;R57;NULL;17_80 y más;15
02;1;I25;NULL;14_65 a 69;22
02;1;Y24;NULL;09_40 a 44;5
02;1;C24;NULL;12_55 a 59;2
02;2;E10;NULL;17_80 y más;4
02;1;G96;NULL;17_80 y más;1
02;1;A41;NULL;12_55 a 59;14
02;2;G80;NULL;15_70 a 74;1
02;1;V89;NULL;13_60 a 64;1
02;1;C26;NULL;15_70 a 74;2
02;2;I22;NULL;17_80 y más;1
02;2;D69;NULL;16_75 a 79;1
02;2;U07;NULL;07_30 a 34;4
02;2;R58;NULL;12_55 a 59;2
02;1;I42;NULL;08_35 a 39;17
02;1;C15;NULL;10_45 a 49;1
02;1;J36;NULL;17_80 y más;1
02;2;J15;NULL;15_70 a 74;9
02;1;F23;NULL;15_70 a 74;1
02;1;I35;NULL;16_75 a 79;8
02;2;I26;NULL;12_55 a 59;3
02;2;C96;NULL;16_75 a 79;2
02;2;M06;NULL;10_45 a 49;1
02;1;K05;NULL;16_75 a 79;1
02;2;C23;NULL;09_40 a 44;1
02;2;X61;NULL;08_35 a 39;1
02;2;G64;NULL;15_70 a 74;1
02;2;J18;NULL;07_30 a 34;3
02;1;W87;NULL;11_50 a 54;1
02;1;I25;NULL;11_50 a 54;7
02;2;K56;NULL;15_70 a 74;3
02;1;D48;NULL;15_70 a 74;1
02;2;K72;NULL;15_70 a 74;2
02;1;N40;NULL;17_80 y más;2
02;2;O98;M;06_25 a 29;2
02;1;K31;NULL;17_80 y más;1
02;1;C18;NULL;12_55 a 59;15
02;1;X59;NULL;08_35 a 39;3
02;1;I31;NULL;16_75 a 79;3
02;1;B20;NULL;07_30 a 34;3
02;2;G31;NULL;12_55 a 59;1
02;2;I47;NULL;99_Sin especificar;1
02;2;N17;NULL;14_65 a 69;7
02;2;K56;NULL;14_65 a 69;1
02;2;Q89;NULL;02_1 a 9;1
02;1;K65;NULL;15_70 a 74;12
02;1;C15;NULL;13_60 a 64;8
02;1;X99;NULL;09_40 a 44;1
02;2;I11;NULL;16_75 a 79;28
02;1;Y28;NULL;10_45 a 49;1
02;2;K76;NULL;15_70 a 74;1
02;1;C24;NULL;16_75 a 79;6
02;1;C83;NULL;17_80 y más;9
02;2;Q04;NULL;01_Menor de 1 año;1
02;2;J15;NULL;02_1 a 9;1
02;9;E87;NULL;17_80 y más;1
02;2;G80;NULL;16_75 a 79;1
02;1;E85;NULL;14_65 a 69;1
02;1;C11;NULL;13_60 a 64;1
02;1;K26;NULL;15_70 a 74;1
02;1;R34;NULL;17_80 y más;2
02;2;R19;NULL;15_70 a 74;1
02;1;J80;NULL;13_60 a 64;1
02;2;C69;NULL;02_1 a 9;1
02;1;E14;NULL;12_55 a 59;5
02;2;C41;NULL;03_10 a 14;1
02;1;C50;NULL;15_70 a 74;2
02;2;C71;NULL;12_55 a 59;4
02;2;I64;NULL;16_75 a 79;10
02;1;C91;NULL;09_40 a 44;2
02;2;J15;NULL;14_65 a 69;4
02;2;C34;NULL;12_55 a 59;25
02;2;M32;NULL;09_40 a 44;1
02;1;C85;NULL;10_45 a 49;1
02;1;C33;NULL;16_75 a 79;1
02;1;C92;NULL;09_40 a 44;3
02;2;E14;NULL;11_50 a 54;3
02;1;I50;NULL;13_60 a 64;47
02;1;J81;NULL;14_65 a 69;2
02;1;L98;NULL;17_80 y más;1
02;2;C15;NULL;15_70 a 74;8
02;2;E87;NULL;10_45 a 49;1
02;1;G93;NULL;06_25 a 29;6
02;9;E14;NULL;15_70 a 74;2
02;1;G40;NULL;05_20 a 24;1
02;2;K42;NULL;14_65 a 69;2
02;2;C15;NULL;11_50 a 54;1
02;1;Y34;NULL;06_25 a 29;8
02;1;N19;NULL;10_45 a 49;1
02;1;I33;NULL;11_50 a 54;1
02;1;C41;NULL;13_60 a 64;1
02;1;I63;NULL;12_55 a 59;2
02;2;I74;NULL;16_75 a 79;1
02;9;A41;NULL;16_75 a 79;1
02;1;J15;NULL;08_35 a 39;1
02;1;J13;NULL;14_65 a 69;1
02;1;I67;NULL;15_70 a 74;10
02;1;J18;NULL;08_35 a 39;5
02;1;C16;NULL;15_70 a 74;12
02;2;C25;NULL;14_65 a 69;29
02;2;V18;NULL;11_50 a 54;1
02;2;I51;NULL;99_Sin especificar;2
02;2;C20;NULL;13_60 a 64;2
02;1;I61;NULL;13_60 a 64;12
02;1;B18;NULL;13_60 a 64;1
02;1;N18;NULL;11_50 a 54;5
02;1;C80;NULL;16_75 a 79;18
02;2;C53;NULL;09_40 a 44;9
02;2;A49;NULL;12_55 a 59;2
02;1;I10;NULL;16_75 a 79;7
02;2;D46;NULL;16_75 a 79;3
02;1;J98;NULL;16_75 a 79;6
02;1;L89;NULL;14_65 a 69;7
02;2;P78;NULL;01_Menor de 1 año;1
02;2;N80;NULL;13_60 a 64;1
02;2;D43;NULL;10_45 a 49;1
02;2;K85;NULL;13_60 a 64;1
02;1;A15;NULL;16_75 a 79;1
02;2;C43;NULL;14_65 a 69;3
02;1;X84;NULL;07_30 a 34;1
02;1;B57;NULL;12_55 a 59;1
02;1;I60;NULL;14_65 a 69;3
02;1;I61;NULL;17_80 y más;41
02;2;R10;NULL;16_75 a 79;1
02;1;C62;NULL;09_40 a 44;1
02;1;C74;NULL;09_40 a 44;1
02;2;C16;NULL;09_40 a 44;1
02;1;C24;NULL;17_80 y más;6
02;2;G20;NULL;17_80 y más;47
02;2;B16;NULL;11_50 a 54;1
02;1;D43;NULL;09_40 a 44;1
02;2;W79;NULL;15_70 a 74;1
02;2;C67;NULL;15_70 a 74;2
02;1;C67;NULL;13_60 a 64;6
02;2;J44;NULL;14_65 a 69;14
