anio_enfr,sexo,grupo_edad_10,proy_pob,pob_est_2010,dm_total,dm_total_se,dm2_total,dm2_total_se,dm2_prev,dm2_prev_se,dm2_prev_cv,defun_n,defun_mean,defun_se,ex,fwd,AVP,AVP_inf,AVP_sup,AVD,AVD_inf,AVD_sup,AVAD,AVAD_inf,AVAD_sup,AVP_tasa,AVP_tasa_inf,AVP_tasa_sup,AVD_tasa,AVD_tasa_inf,AVD_tasa_sup,AVAD_tasa,AVAD_tasa_inf,AVAD_tasa_sup
2005,Varón,70 a 79,757730,769536,133075,19833.197234959,119767.5,17849.8775114904,0.162394408211414,0.0215509821813954,0.132707661666153,4583,63.6527777777778,4.60625581058983,37.5978720540069,0.2901401799049,2394.11936466133,2058.87036397093,2738.47135172449,34791.9265068788,24899.2396794568,45114.1134744103,37196.2959753005,27279.5453780832,47492.6667929887,315.959426796,271.715566754771,361.404636443653,4591.59944926014,3286.03060185775,5953.85077460445,4908.91161433499,3600.16699590661,6267.75590157295
2005,Varón,80+,264032,329851,56906,15543.1876815347,51215.4,13988.8689133874,0.211315165143482,0.0498759380123058,0.236026306859899,2608,36.2222222222222,3.47477683802486,23.5385723736154,0.481838209781249,852.174209313675,691.496921257831,1011.44583906485,24693.6802307135,11483.2663930396,38089.2994121199,25559.2894770283,12362.8140791744,38875.7971186475,322.754139389799,261.898906669582,383.076990313617,9352.53311368071,4349.19494343095,14426.0163207944,9680.37566546035,4682.31656737609,14723.8960120923
2009,Mujer,30 a 39,2835547,2948351,191862,18047.084646724,172675.8,16242.3761820297,0.0677513635548594,0.00610718602442837,0.0901411529449629,102,1.41666666666667,0.687184270936277,50.7150874845366,0.0643872796179425,72.8311661486836,12.7627490027311,140.101020187783,11101.8922789442,9036.16290623376,13143.820648481,11170.7974669544,9113.35608732451,13226.6931794789,2.5685049885854,0.450098305643713,4.94088160724485,391.525595553317,318.674418242186,463.537393260667,393.955644782274,321.396756510279,466.460022686237
2009,Mujer,40 a 49,2306586,2333346,202886,18231.6294571639,182597.4,16408.4665114433,0.0850161747205042,0.00730448120337112,0.0859187234356879,270,3.75,1.11803398874989,46.1550939869203,0.0607444624951787,172.726345270706,72.3168081290539,272.906631142835,11115.5009463725,9126.17930917265,13018.8716313678,11282.3780629942,9302.31905137446,13199.1918938407,7.48839823317691,3.13523138218362,11.8316260977408,481.90273184579,395.657448244837,564.421687783063,489.137541934017,403.293831288946,572.239313593369
2009,Mujer,50 a 59,1986152,2043266,234829,19096.4937263794,211346.1,17186.844353741,0.108718192204553,0.00839014228240888,0.0771733057023503,985,13.6805555555556,2.13545901042029,41.9936509794637,0.095738854348258,575.499503496013,398.098801456221,748.546326339058,20234.6323454248,17052.251987141,23450.5504169177,20808.9017230205,17604.6639802607,24035.7236147583,28.9756022447432,20.0437228095443,37.6882698977248,1018.78568938454,858.557249754351,1180.7027063849,1047.6993564954,886.370427855507,1210.16536573023
2009,Mujer,60 a 69,1535748,1572788,291312,21466.6516808405,262180.8,19319.9865127485,0.167594169954979,0.0111353265970032,0.066442207387014,2148,29.8333333333333,3.15348132140408,38.7722836625193,0.141268066304241,1155.35976097854,913.425592265384,1396.95722618154,37019.9510114957,31609.6482086615,42424.1764765808,38162.2815336263,32767.303783169,43613.0529638636,75.2310770372832,59.4775700352782,90.9626596408749,2410.5485412643,2058.25748812054,2762.44386947473,2484.93122137397,2133.63805671041,2839.85738310345
2009,Mujer,70 a 79,1055012,1067525,180676,15368.7119263973,162608.4,13831.8407337551,0.170820062021497,0.0131808933491806,0.0771624432938202,3375,46.875,3.95284707521047,37.9917924303777,0.184921326838426,1777.11708686369,1493.48277904018,2070.30962892213,30045.8288117676,24995.8327906297,35123.9832879544,31837.1497254618,26763.0614252415,36877.7006295158,168.44520127389,141.560738554649,196.235647454449,2847.9134656068,2369.24630152356,3329.24964720348,3017.70498586384,2536.75421940617,3495.47688836864
2009,Mujer,80+,612355,671649,81228,10130.1678867877,73105.2,9117.15109810906,0.1523891713412,0.0174021233418322,0.1141952750886,4015,55.7638888888889,4.31137599415349,27.6229305313704,0.199850784311032,1541.15471935167,1310.22527612019,1777.30637880609,14598.8086390664,10961.2806500605,18211.8888843449,16154.2378953426,12494.3095648699,19757.5667663737,251.676677638245,213.964983730057,290.241180166096,2384.04334725223,1790.02060080518,2974.07368019284,2638.05111338074,2040.37030233604,3226.48900823439
2009,Varón,30 a 39,2778685,2875168,93213,11629.6289926088,83891.7,10466.6660933451,0.0372886637025395,0.00458144411637929,0.122864261184755,92,1.27777777777778,0.652630006915041,45.3386501397284,0.016576188398,58.9262486276901,9.19517815771181,116.161830579918,1394.99704411411,1059.4606257083,1726.89234035238,1453.455821671,1114.07514440461,1790.43994656709,2.12065234554079,0.330918335749169,4.18046056245736,50.2034971259467,38.1281298782804,62.1478267724618,52.3073260074821,40.0936106253358,64.4347936728016
2009,Varón,40 a 49,2199639,2226600,127518,13932.31639109,114766.2,12539.0847519887,0.0636300078341185,0.00675492511436073,0.106159426099249,332,4.61111111111111,1.23977297802341,41.0383393552881,0.0872595074687928,188.091467722011,89.2580367093273,286.483419490118,10022.2658120372,7876.68160806682,12141.9690615276,10210.2391846349,8069.16263891408,12337.1852578923,8.5510153130587,4.05784934297524,13.0241107513605,455.632302029433,358.089741456067,551.998262511601,464.177948501318,366.840315111438,560.873182276379
2009,Varón,50 a 59,1847009,1896227,216957,19668.9272830278,195261.3,17702.0345547371,0.119258180698822,0.0101788951426503,0.0853517560221412,1423,19.7638888888889,2.56670274144922,37.2275117125716,0.149790434322404,735.356399526186,545.511031755826,919.535834962938,29190.7887836929,24039.3469027683,34445.2114324088,29933.0194529869,24784.6647501455,35155.3111150154,39.8133630927725,29.5348334391346,49.7851301733201,1580.43565481776,1301.52841176022,1864.91844015967,1620.62120179095,1341.88110345675,1903.364364495
2009,Varón,60 a 69,1322996,1360347,241320,21843.1909424332,217188,19658.8718481822,0.174200115016928,0.0140749773764117,0.0807977501911753,3068,42.6111111111111,3.76878013469925,35.0931757395918,0.20417545409127,1496.09455665471,1238.47892955335,1748.64351823848,44268.1061092101,36575.6035501288,52062.8402427898,45771.4719457155,38064.0582502768,53592.8867192761,113.083830688431,93.6116911580498,132.173001145769,3346.04988293313,2764.60424295529,3935.22280058215,3459.68332071416,2877.11060730923,4050.87292170771
2009,Varón,70 a 79,759628,769536,181356,17649.513242149,163220.4,15884.5619179638,0.213692130644885,0.0182271542208051,0.0852963287220677,3812,52.9444444444444,4.20096990564657,37.5978720540069,0.2901401799049,1992.72971086274,1672.54927680537,2305.86522730722,47291.2344340663,37946.3751553979,56533.5130461366,49278.4953217458,39892.1191204916,58526.7998467778,262.329681220642,220.180045601974,303.551900049395,6225.5781032382,4995.38921095561,7442.26292950452,6487.18785007212,5251.53352963445,7704.66594790842
2009,Varón,80+,303331,329851,55642,9181.58921519542,50077.8,8263.4302936841,0.170772362852651,0.0255319118742786,0.149508453521302,2489,34.5694444444444,3.39457628403725,23.5385723736154,0.481838209781249,812.279623964065,652.393232107643,969.585790171723,24035.2727585723,16219.7507690062,31772.0610134119,24846.242944466,17026.8019954636,32557.1200287721,267.786551313273,215.076346337052,319.646125905932,7923.77724616749,5347.21171558666,10474.3864008004,8191.13211127977,5613.27460611135,10733.1990560714
2013,Mujer,30 a 39,3097596,2948351,203147,22557.5711966866,182832.3,20301.8140769952,0.0686156756117744,0.00733323979261925,0.106874117717801,96,1.33333333333333,0.666666666666667,50.7150874845366,0.0643872796179425,68.3709014473794,11.894889429842,134.07352139006,11784.1914173813,9234.71394893731,14346.3971567096,11852.7549011181,9306.97256929808,14423.453372471,2.20722461700556,0.384003899470492,4.3283088365965,380.430224515439,298.125189628903,463.146167437897,382.643666285664,300.45792186257,465.633780921432
2013,Mujer,40 a 49,2446498,2333346,227770,24596.6034340578,204993,22136.9430906593,0.0894396133284409,0.00925267660969259,0.103451661577682,269,3.73611111111111,1.11596163481115,46.1550939869203,0.0607444624951787,172.358407058315,72.2676356057591,274.763667635014,12461.2580717542,9841.33534250334,15160.4783429612,12635.4410968554,10023.0949123584,15336.6953746417,7.04510721277167,2.95392171200463,11.2308968834233,509.350838290251,402.262145421878,619.680798552103,516.470526313751,409.691522836248,626.883626090916
2013,Mujer,50 a 59,2116450,2043266,268356,28302.5523533413,241520.4,25472.2971180425,0.132169754015377,0.0127848519540669,0.0967305420919479,927,12.875,2.07163381577601,41.9936509794637,0.095738854348258,541.142480972718,370.481595844281,712.408551239965,23151.813826974,18388.2127032415,27817.4911781804,23693.0207291627,18922.8022017452,28361.9362101853,25.5684037408263,17.5048593561994,33.6605424763148,1093.898453872,868.82339309889,1314.34672107446,1119.46990144642,894.082175423242,1340.0711668211
2013,Mujer,60 a 69,1690737,1572788,301435,29219.9227041145,271291.5,26297.9304337175,0.164172831661599,0.0143154441660186,0.0871974005755489,2315,32.1527777777778,3.27377344857469,38.7722836625193,0.141268066304241,1247.04789747729,1000.51206766445,1493.11766950599,38398.3816845019,30991.9149353036,45582.7231065785,39644.124483144,32245.0594988001,46820.1555076963,73.7576510999219,59.1760911167407,88.3116457205342,2271.10317479903,1833.04174069081,2696.02682774308,2344.78363477844,1907.15998400698,2769.21576257551
2013,Mujer,70 a 79,1114962,1067525,205758,22580.5938341471,185182.2,20322.5344507462,0.17999300175928,0.0176020239228633,0.0977928238921424,3205,44.5138888888889,3.85200765354418,37.9917924303777,0.184921326838426,1692.99246809115,1403.5029076399,1977.76839200134,34256.9466253188,26920.8384283469,41668.8773825555,35955.3459833099,28620.8218573222,43389.7962488522,151.843064435483,125.878990283068,177.384376508019,3072.47660685466,2414.50725929197,3737.24641580211,3224.8046106782,2566.97733710407,3891.59417530393
2013,Mujer,80+,716822,671649,77319,14273.117911101,69587.1,12845.8061199967,0.130089041518436,0.0221538604202384,0.170297668132937,4188,58.1666666666667,4.40328160454097,27.6229305313704,0.199850784311032,1606.26494702606,1369.30848811535,1842.78887140962,13912.5389381991,8838.46137968732,18932.7505829498,15520.475165766,10421.1974713505,20533.1351941132,224.081424262377,191.024897131415,257.077610816858,1940.86383205302,1233.0064339107,2641.20668491617,2165.17840771712,1453.80547351372,2864.46777500038
2013,Varón,30 a 39,3032225,2875168,119019,16849.958800851,107117.1,15164.9629207479,0.0415654438701922,0.00579475614590761,0.139412829657359,101,1.40277777777778,0.683807423616176,45.3386501397284,0.016576188398,63.8321402409,10.2714671301891,124.586149849582,1777.43997402077,1276.87842733552,2261.53153198245,1841.44932942765,1333.54209485829,2330.70577178099,2.10512545213169,0.338743567188751,4.10873697860754,58.6183404602485,42.1102796571995,74.5832361379005,60.729310306051,43.9789954524578,76.8645391348263
2013,Varón,40 a 49,2341412,2226600,179027,23841.0832123455,161124.3,21456.9748911079,0.0783238882456053,0.00996375506107224,0.127212211807313,431,5.98611111111111,1.4125757927879,41.0383393552881,0.0872595074687928,245.497121014544,128.56475635364,359.407964560296,14069.5186572793,10401.6657029985,17803.3764400409,14319.5102215076,10640.3966461376,18071.5121909362,10.4850031098561,5.49090704043713,15.3500522146592,600.898887392705,444.247561001586,760.369231901132,611.575844896481,454.44358558586,771.821114393206
2013,Varón,50 a 59,1962619,1896227,223415,23974.0879912307,201073.5,21576.6791921431,0.120543036718016,0.0121945751545991,0.101163663091761,1491,20.7083333333333,2.62731379507241,37.2275117125716,0.149790434322404,770.30241143868,577.576571889868,964.180966411611,30185.3494065788,23759.1785491071,36419.7340078183,30964.7692090038,24561.3758491319,37180.352860043,39.248698368796,29.4288688680721,49.127261399773,1538.01371568189,1210.58537337645,1855.67010244058,1577.72696631408,1251.45919045581,1894.42540095877
2013,Varón,60 a 69,1462465,1360347,260475,27126.2025434426,234427.5,24413.5822890786,0.175610200077757,0.0166371615958893,0.0947391528995621,3181,44.1805555555556,3.83755805843402,35.0931757395918,0.20417545409127,1550.27455744413,1284.85194339437,1813.85498123487,47830.1583343594,38056.7383377071,57690.8153375601,49390.4585150803,39617.6699494925,59235.1950575483,106.004215994511,87.8552268529075,124.027240394462,3270.51644547797,2602.23241839683,3944.76553883752,3377.20619058099,2708.96533930675,4050.36667937683
2013,Varón,70 a 79,809818,769536,178020,23436.7612851057,160218,21093.085156604,0.237996420056596,0.02611958548022,0.109747808282195,3673,51.0138888888889,4.12366701245744,37.5978720540069,0.2901401799049,1917.67295186854,1616.22527720729,2217.10578611653,46397.8641127649,33987.9865925214,58289.3039012511,48320.5018628156,35920.502429019,60219.6105400401,236.802954721745,199.57882847841,273.778279331471,5729.41872281981,4196.99075502414,7197.82764784817,5966.83475334156,4435.62657646768,7436.19066753766
2013,Varón,80+,353625,329851,28194,5083.34018384599,25374.6,4575.0061654696,0.0860923467362428,0.0163532400180512,0.189949985544614,2872,39.8888888888889,3.64640868476043,23.5385723736154,0.481838209781249,937.574050487573,766.538377184849,1106.33259447251,12227.54466791,7870.13013047305,16612.8854730207,13162.0380165534,8782.38244517974,17564.5356044516,265.132287165097,216.76588962456,312.854745697421,3457.77155684978,2225.55818465127,4697.88207084361,3722.03266639899,2483.52985370936,4966.99486870317
2018,Mujer,30 a 39,3216922,2948351,339797,34420.4694840417,305817.3,30978.4225356375,0.101486470342273,0.00993345750797315,0.0978796235051978,102,1.41666666666667,0.687184270936277,50.7150874845366,0.0643872796179425,73.1758682869365,12.6568562077028,140.675658497471,19665.5481087648,15775.6372870324,23525.514331675,19735.2657100091,15836.1741597969,23582.5455133977,2.27471689667752,0.393446163994738,4.3729894134042,611.315664749247,490.395393081723,731.305090135074,613.482879286756,492.277219024798,733.077939514781
2018,Mujer,40 a 49,2779316,2333346,355876,31238.3608347965,320288.4,28114.5247513169,0.120523307598436,0.00983227922399359,0.0815798986927335,368,5.11111111111111,1.30526001383008,46.1550939869203,0.0607444624951787,235.227141610215,116.320093500293,352.968676286831,19441.5071925627,16088.8123425673,22770.1692981344,19675.3841153687,16303.1247636596,23021.7280572588,8.46349035554844,4.18520576646532,12.699839683103,699.506899991316,578.876685579015,819.272414440618,707.921809372116,586.587662707644,828.323517630192
2018,Mujer,50 a 59,2218272,2043266,326806,27776.0651275946,294125.4,24998.4586148352,0.153389159175619,0.011966562565781,0.0780143957375774,1012,14.0555555555556,2.16452885986424,41.9936509794637,0.095738854348258,590.530089402614,416.569042004104,766.817078873074,28124.7131521606,23429.2298987926,32808.9781249411,28701.2106498362,24031.8529122736,33401.7310323611,26.6211758252646,18.7789884200001,34.5682170118486,1267.86585018251,1056.19283382708,1479.0331449408,1293.85443488608,1083.35916029565,1505.75452570114
2018,Mujer,60 a 69,1853923,1572788,376290,27859.9051634401,338661,25073.9146470961,0.199738605419809,0.0130153454315573,0.0651618919847858,2306,32.0277777777778,3.26740354500725,38.7722836625193,0.141268066304241,1241.18442877104,991.999456675637,1497.58791655531,47922.7727846534,40892.6836158205,54847.0730561462,49149.3265943683,42144.3330300322,56052.4956584806,66.9490819613889,53.5081261020893,80.7794021949836,2584.93868324916,2205.73797378966,2958.43317420121,2651.09859440593,2273.25153364149,3023.45327494619
2018,Mujer,70 a 79,1260243,1067525,198251,19417.9555454934,178425.9,17476.1599909441,0.168352050030288,0.0142925856272897,0.0848970097169496,3387,47.0416666666667,3.95986812350557,37.9917924303777,0.184921326838426,1785.95619853147,1492.23915102879,2076.61608147454,33024.3087730218,26680.6713471786,39354.3928288521,34815.5022608811,28468.7669885484,41137.6038443466,141.715224645681,118.408842661994,164.779021305775,2620.47151009938,2117.10530010312,3122.76226321845,2762.60231248109,2258.9902890592,3264.25965820453
2018,Mujer,80+,793103,671649,94058,10654.1297390331,84652.2,9588.71676512981,0.16425774504135,0.018646954390235,0.113522527571171,4562,63.3611111111111,4.59569041280746,27.6229305313704,0.199850784311032,1750.50288221014,1503.6700577836,1999.32910392937,16906.3564776165,13200.7052858771,20584.755594092,18662.5715777394,14920.068121506,22352.4814284203,220.715705552764,189.593288360225,252.08946428514,2131.67223899247,1664.43769420581,2595.47065060806,2353.10818112394,1881.22704383995,2818.35794700314
2018,Varón,30 a 39,3169404,2875168,112068,14799.8373089048,100861.2,13319.8535780143,0.0371651226828728,0.00493644649098314,0.132824705924032,147,2.04166666666667,0.824957911384306,45.3386501397284,0.016576188398,92.7110576813628,23.3262189975473,165.837696853001,1672.76428555517,1249.16682892266,2095.37357505646,1766.53995986126,1331.42571256246,2195.69015087774,2.92518901602203,0.735981244345854,5.23245685475885,52.7785124760104,39.4133038553198,66.1125427700747,55.737291928112,42.0087092892688,69.2776986107716
2018,Varón,40 a 49,2677380,2226600,303710,35825.4728420259,273339,32242.9255578233,0.116297295675915,0.0131590925184989,0.113150460137691,483,6.70833333333333,1.49536320374386,41.0383393552881,0.0872595074687928,273.359924934338,154.311171313618,392.114754889651,23868.1298220032,18393.2684200132,29319.2769455254,24137.2983773375,18673.633465069,29562.0443055497,10.2099785960281,5.7635140067386,14.6454651521133,891.473374044894,686.987593095235,1095.07342796037,901.526805210224,697.459212553652,1104.14077589097
2018,Varón,50 a 59,2062108,1896227,353146,33714.4641641803,317831.4,30343.0177477623,0.17394155418773,0.0151166295608145,0.0869063728411876,1622,22.5277777777778,2.74030276780856,37.2275117125716,0.149790434322404,839.171039974628,637.535013382853,1033.21253569468,47662.6193893899,38734.5720602608,56875.4521439963,48509.2301202824,39584.1867478602,57739.1193738814,40.6948152072844,30.9166645676586,50.1046761709221,2311.35417686125,1878.3968667141,2758.12189002692,2352.40977292569,1919.59813685123,2800.00462506723
2018,Varón,60 a 69,1605388,1360347,358827,26175.0139595365,322944.3,23557.5125635829,0.198576092971776,0.0144891604495678,0.0729652811309325,3703,51.4305555555556,4.1404732239828,35.0931757395918,0.20417545409127,1801.45364681035,1516.93510926037,2083.9728400395,66025.7279597001,56401.9074443375,75248.3827710832,67831.1839671875,58148.2461790348,77009.9419053088,112.212975729877,94.490248417228,129.811163409687,4112.75828396002,3513.28821719968,4687.23964369257,4225.22056768753,3622.06807195736,4796.96758075361
2018,Varón,70 a 79,930397,769536,233012,25686.0458692534,209710.8,23117.4412823281,0.216075075266912,0.0209090701206089,0.0967676169719275,4333,60.1805555555556,4.47885980861036,37.5978720540069,0.2901401799049,2264.70459939047,1927.64856527258,2589.17033759309,60752.1779892469,47671.0789035395,73977.5933509975,63004.2630247152,49907.9379474625,76235.261736992,243.412715151755,207.185595533152,278.286617174506,6529.70484527002,5123.73523383453,7951.18571437758,6771.76119707128,5364.1550808378,8193.84217027699
2018,Varón,80+,395479,329851,66702,12481.2252496599,60031.8,11233.1027246939,0.187877080810072,0.0324458556000168,0.172697252161464,3167,43.9861111111111,3.82910394701385,23.5385723736154,0.481838209781249,1036.59052940621,862.662644479659,1214.55422440212,28925.0782123338,18611.6890217483,39460.0722742382,29967.0448665312,19640.873288475,40536.0183085626,262.110132119838,218.131087739086,307.109663067349,7313.93530688957,4706.11309873553,9977.79206335564,7577.40483477789,4966.3504986295,10249.853546854
